query_position,validation_index,shuffled_source_index,wrong_molecule_source_index,wrong_molecule_distance
7802,27382,26502,15433,26.363789
7803,14715,39016,27390,22.556007
7804,32363,9406,48999,14.743146
7805,4404,2430,24170,23.974146
7806,41287,44416,4648,16.383318
7807,47308,14113,12570,14.1919
7808,26130,24706,35397,17.581917
7809,4494,5707,136,12.80006
7810,612,34768,34614,8.628566
7811,6267,42195,42894,15.9760065
7812,10754,11173,17277,6.6194882
7813,38492,17589,7865,18.982008
7814,18642,37157,32700,20.786274
7815,8955,13618,3887,6.610954
7816,47159,11932,35449,4.719901
7817,41347,27338,47907,7.2215567
7818,2110,28061,41862,18.405773
7819,14894,31184,34372,19.16301
7820,43857,36879,40813,15.234535
7821,40897,27841,9127,19.910152
7822,39496,45014,1526,14.33516
7823,20601,20172,32707,16.655605
7824,35762,2534,44293,10.816919
7825,8160,6771,1828,15.669219
7826,16406,3826,39539,5.2422514
7827,31839,9973,36394,15.751007
7828,45372,44941,18761,12.037376
7829,8857,46315,26635,13.074269
7830,30909,11392,37777,27.743748
7831,49482,15378,19517,18.386187
7832,20106,26731,33817,9.667974
7833,3609,41762,21168,5.3854594
7834,23766,37924,40466,18.975943
7835,16665,7930,44619,16.721218
7836,926,17471,16320,14.832977
7837,43033,964,9491,14.96313
7838,15798,39303,34706,10.690994
7839,14316,45619,8113,4.486307
7840,15851,32436,32218,10.637895
7841,423,21063,9043,13.123466
7842,4829,42512,29202,10.45888
7843,5051,44068,33778,12.077811
7844,39212,8939,10275,17.086193
7845,19606,48048,27256,5.92785
7846,14512,16967,49174,22.621655
7847,29144,4299,4643,13.400311
7848,4694,35186,27698,11.293438
7849,22563,20391,21246,17.317728
7850,31875,24913,22820,18.616524
7851,37533,15493,8474,13.5033455
7852,6649,10966,26190,22.17226
7853,40607,34888,31011,19.620092
7854,38717,7931,32133,22.252546
7855,22609,541,15170,6.775253
7856,17495,43198,48351,12.626315
7857,10909,45211,7592,22.15235
7858,693,3980,9446,12.663202
7859,8452,14572,44907,12.812176
7860,5327,36501,43002,16.201363
7861,13815,5331,36978,12.866322
7862,4541,10031,30106,19.197226
7863,37623,25692,41096,8.9791565
7864,43867,14668,17634,3.881987
7865,15514,7108,48337,17.56719
7866,36216,1060,3813,21.122608
7867,44172,31063,15592,9.090366
7868,47702,42795,19433,9.655137
7869,38994,19135,28996,18.646955
7870,38481,8797,4123,11.308048
7871,45794,44637,14155,10.535711
7872,33986,33058,31805,13.36292
7873,15415,45270,34092,22.634212
7874,29606,28252,20603,6.6502504
7875,17010,37832,5593,20.352282
7876,19139,47485,25341,8.283977
7877,20359,19066,30382,23.480907
7878,18004,45793,28125,19.780624
7879,5914,38289,49552,13.502844
7880,49503,12513,49102,12.319874
7881,2721,33701,15154,9.467654
7882,23688,923,42016,20.57321
7883,30181,23600,6037,21.466732
7884,7463,47797,49438,28.090128
7885,31798,16612,41483,16.714956
7886,21607,23323,18050,24.998917
7887,9923,40294,22489,11.890405
7888,26032,19093,2821,21.592976
7889,24159,44374,23500,19.802683
7890,15462,1297,11603,9.307202
7891,30515,26389,28953,12.148751
7892,48916,3956,32490,21.333836
7893,31090,22927,36574,20.973326
7894,5826,31437,13846,21.407646
7895,13412,1860,4406,12.450605
7896,3645,28534,13941,18.4882
7897,7831,35775,22603,11.439901
7898,7104,10492,27909,18.277077
7899,10310,31496,38931,8.717028
7900,28863,30794,46822,17.476547
7901,6015,36044,15863,9.065281
7902,29453,27394,12656,18.725384
7903,43836,11065,24698,21.202055
7904,32276,7539,16905,22.662842
7905,25115,42440,25621,5.070379
7906,28969,46049,46378,17.095572
7907,25518,32499,19619,6.6294484
7908,36548,13447,27631,20.261354
7909,20980,31713,34152,5.773369
7910,4127,26180,47804,22.125143
7911,40878,36548,10064,15.376397
7912,35175,31310,4389,14.683975
7913,18176,23400,21687,16.730001
7914,45583,1198,21618,15.398396
7915,22801,19882,16894,19.308292
7916,9287,10538,11991,13.051711
7917,34168,48020,13493,24.52711
7918,47387,49342,33025,20.428915
7919,15187,30301,42546,24.484999
7920,7056,30250,19402,27.130873
7921,4107,22008,37413,12.389768
7922,4367,4885,40677,15.486968
7923,3770,6290,24761,6.9897385
7924,21683,11869,49206,24.815422
7925,16190,38966,16926,18.80427
7926,32415,25744,1880,22.832333
7927,2700,2276,41545,17.899523
7928,2978,23834,24077,19.43353
7929,23141,12986,17328,23.236612
7930,45581,44086,5075,12.988755
7931,4299,32684,5860,13.469602
7932,29663,29275,39508,7.4580207
7933,40871,406,13910,10.080063
7934,8506,27890,29419,8.831636
7935,13761,42025,40202,20.49184
7936,33186,39560,10010,2.7055173
7937,16311,10907,29029,19.30786
7938,29373,43812,26123,18.716839
7939,29207,10017,702,15.629015
7940,2817,20120,11126,7.088396
7941,38612,21173,11248,15.196403
7942,6905,32798,6666,26.253674
7943,26389,15420,31476,18.192398
7944,3328,10865,45882,10.920779
7945,5887,44243,39698,14.07116
7946,38796,15871,36666,8.368599
7947,22248,16217,33714,10.501471
7948,42866,29419,1938,17.836079
7949,4944,44294,18458,19.020632
7950,19547,45976,44382,13.557805
7951,4236,18179,3845,19.407463
7952,11065,26603,47087,18.596096
7953,35234,45672,7400,15.098388
7954,30722,22129,17506,18.451252
7955,14287,2244,19298,20.388592
7956,42059,11877,41291,16.488003
7957,39976,36605,12632,27.95678
7958,26603,782,13667,13.7963
7959,42490,47405,9344,18.194847
7960,34576,49797,38490,15.075575
7961,47293,7782,10361,3.8725104
7962,28694,14576,44082,15.259867
7963,49337,15004,33322,20.797949
7964,30009,30473,17708,20.118078
7965,18460,15696,2733,3.3673234
7966,24479,25371,908,10.826259
7967,42152,28431,27859,18.65697
7968,41595,7010,16632,21.306255
7969,28378,29113,36000,14.414738
7970,7442,12346,18229,8.007725
7971,45467,3799,28267,17.742788
7972,7536,20331,6802,17.841671
7973,37998,118,39647,22.435268
7974,19099,36894,43148,13.709137
7975,16260,49337,36994,15.774542
7976,24389,16855,4486,14.901491
7977,47852,30474,41012,26.813143
7978,7520,17124,21369,14.767063
7979,3234,48967,24678,6.5748487
7980,34005,21968,7003,9.818805
7981,22399,25189,10710,12.315782
7982,26131,41360,12590,17.295687
7983,21672,9818,31845,15.357881
7984,297,35012,11283,26.169352
7985,13611,11062,10095,22.927605
7986,49117,36055,36474,18.182661
7987,18504,4068,47647,21.347692
7988,184,25621,20184,14.246787
7989,46472,27412,37477,25.486027
7990,17003,10291,8746,20.153004
7991,44754,20335,34528,27.76526
7992,43465,41698,11187,15.512186
7993,38787,4087,42235,11.51027
7994,5356,37333,4248,23.002604
7995,34443,9274,12079,8.841134
7996,30027,6777,14393,23.003881
7997,19354,6841,2993,19.069588
7998,12647,14490,45943,21.778011
7999,4313,8659,29036,6.6838665
8000,34631,26099,49693,14.317701
8001,2459,39390,34927,16.575665
8002,18547,37397,22991,19.91213
8003,31838,22808,2581,19.572987
8004,8512,18222,27559,18.79425
8005,48361,33365,34646,6.8412523
8006,15141,16495,8590,17.385683
8007,44049,47551,5195,5.331309
8008,15702,27349,38560,8.067752
8009,48920,39981,14323,11.491186
8010,31168,13210,40064,9.946648
8011,33969,19579,44342,21.359072
8012,44769,12485,17593,26.896162
8013,2618,39631,10453,12.706843
8014,21541,46036,25578,13.652424
8015,5996,44223,45012,13.130589
8016,26250,35832,48683,22.169355
8017,35733,40515,28608,17.94587
8018,35539,25878,40925,21.96867
8019,42719,37200,29068,19.529688
8020,9599,39187,43185,23.075613
8021,23693,47244,38582,17.716076
8022,14067,27730,20871,20.660782
8023,21298,45214,33446,18.78797
8024,29195,5398,48671,9.663964
8025,43866,11549,5747,16.784752
8026,16135,17365,41407,21.41474
8027,13363,32773,19034,9.706798
8028,38115,15415,3231,22.72271
8029,5615,16311,11874,15.493273
8030,30708,4718,449,10.978573
8031,30517,30211,44971,13.923848
8032,25587,46176,1604,16.060163
8033,15914,48167,38133,8.959789
8034,25926,6722,9890,27.338198
8035,41796,37587,41325,9.111344
8036,11345,25555,31019,22.344767
8037,36461,36750,15410,18.319818
8038,17540,22658,20055,14.306149
8039,14653,31289,33107,20.582458
8040,6481,48889,28299,6.9545116
8041,11877,40832,27145,12.089248
8042,32075,39938,44915,11.797118
8043,7894,607,49367,14.883905
8044,4248,47099,4614,18.998844
8045,42466,33651,22706,10.935083
8046,4309,38689,22107,12.301073
8047,18957,15398,3690,16.122343
8048,3045,36584,36457,15.672296
8049,41842,29750,47238,17.68108
8050,15065,44331,30829,10.320179
8051,6892,41790,5176,21.103638
8052,221,10797,40580,14.031511
8053,48297,15605,32283,18.907461
8054,25925,8363,27688,17.050566
8055,18228,4121,49182,16.143147
8056,35168,29677,11154,13.240383
8057,18465,39805,17231,17.159718
8058,859,10118,10029,9.978126
8059,14943,49425,17291,7.026422
8060,24354,29494,45938,25.51491
8061,3485,18176,32644,23.086422
8062,33365,43607,932,21.88521
8063,16807,25789,21005,10.577213
8064,422,29024,28620,16.460327
8065,22416,15841,6577,6.508033
8066,13096,17678,8247,15.02068
8067,22927,19785,3085,17.128447
8068,37509,49854,17306,16.188662
8069,12325,29489,16027,7.437467
8070,31401,29383,46754,18.184261
8071,7748,29328,10791,8.820087
8072,35600,38613,35149,12.771925
8073,23493,16286,16222,24.67142
8074,44069,41133,2576,21.568058
8075,14556,26157,13166,19.553562
8076,20732,12811,41272,27.505024
8077,17197,21508,16411,10.395804
8078,36887,4527,7848,13.288619
8079,3212,33577,49010,16.783766
8080,12604,25815,34256,15.095052
8081,19388,38070,2055,16.598457
8082,14141,44405,45118,0.56553006
8083,23191,11123,39350,24.093534
8084,43816,24269,5132,16.949604
8085,4232,7106,9829,16.8756
8086,48734,5505,29008,19.697166
8087,48269,20159,2812,14.850426
8088,45380,20033,41029,5.9666634
8089,37236,47349,35422,17.956396
8090,2305,36874,22867,9.270024
8091,45776,46829,33387,21.203949
8092,8918,15626,11162,22.31037
8093,21611,44779,949,9.746507
8094,14670,41594,15213,8.3693285
8095,32499,4021,7416,20.723156
8096,1306,43712,41928,23.696821
8097,36926,5363,45697,25.204102
8098,21962,8655,48354,21.077911
8099,38724,1376,14397,20.8518
8100,17358,43144,9153,18.769144
8101,1943,524,24475,15.806802
8102,44428,26923,43960,15.666398
8103,10314,38446,43170,15.140665
8104,12694,41679,22711,10.937104
8105,43676,15767,7814,21.213182
8106,30270,29183,43226,23.719213
8107,33997,30223,29575,20.105675
8108,419,7721,35105,19.374842
8109,5072,48772,31199,13.831863
8110,42323,36575,15914,14.371543
8111,17970,9592,43034,23.313244
8112,22011,47203,32354,12.737797
8113,8142,46299,28868,20.143208
8114,474,47416,40573,16.35952
8115,36753,8555,5987,35.266243
8116,46931,15022,20269,17.200634
8117,42493,20764,36274,17.830322
8118,9451,35616,26812,18.88073
8119,5746,22133,47364,19.177292
8120,13324,9396,43018,10.341023
8121,49615,39025,15071,23.544174
8122,44078,20116,19193,23.132753
8123,2006,23214,34197,18.810028
8124,24037,44128,21984,16.525925
8125,19415,19918,10665,13.983214
8126,12790,36702,47489,10.122769
8127,27289,47296,35363,21.028885
8128,11597,3962,35026,5.077428
8129,45378,46486,20236,25.797709
8130,33468,17434,41192,17.501806
8131,47510,40978,46735,15.718781
8132,16054,35759,44352,20.460955
8133,47901,33551,32569,26.460886
8134,40110,26964,7309,15.39706
8135,34560,44302,28554,5.6810684
8136,42303,34549,27036,30.031494
8137,17030,34189,36002,19.933626
8138,23655,28399,13665,20.458836
8139,29635,34193,10959,16.49963
8140,34151,6589,6849,12.012973
8141,21977,23973,24853,13.269452
8142,26759,25752,4850,6.3594327
8143,34911,27584,18902,21.232098
8144,6402,16759,12053,21.716928
8145,48827,9892,13136,16.352547
8146,38417,31780,353,23.398386
8147,7828,9135,46259,14.646114
8148,24215,465,39867,14.856089
8149,32554,18827,4098,19.822775
8150,27681,38288,48103,20.092535
8151,22611,17479,19718,9.667495
8152,15752,16513,23844,21.504519
8153,22201,28703,18702,19.783548
8154,38354,42813,49945,8.487662
8155,30373,38524,49659,11.625184
8156,37755,39397,20769,10.811394
8157,27692,39218,6353,32.157734
8158,39547,29902,29599,10.694545
8159,34346,936,48604,23.065935
8160,12115,9255,19356,8.296566
8161,7772,38540,21252,18.95576
8162,43088,17510,23819,19.372612
8163,39835,32893,1714,4.733653
8164,9326,37916,8594,13.438054
8165,27298,5353,10630,27.597403
8166,46885,39518,11852,5.3864
8167,44243,11257,30155,8.781138
8168,40909,14249,26019,19.016594
8169,7421,1173,26222,19.522392
8170,4704,21488,25801,9.011643
8171,11599,1362,16639,24.432144
8172,7262,11449,6135,16.337616
8173,49463,43997,16287,16.489029
8174,2528,3154,22161,17.034958
8175,38516,9658,48683,22.858665
8176,38462,24668,29101,10.301711
8177,21594,6214,23604,17.121197
8178,2789,26937,7730,17.051235
8179,40211,26424,6581,13.140421
8180,47348,13008,42416,18.955694
8181,18172,23824,2167,16.435064
8182,37937,19864,12771,25.266665
8183,33970,29680,9855,19.100992
8184,49083,34841,10626,11.771859
8185,45520,12117,40971,10.678621
8186,18905,7583,21736,13.873759
8187,6572,19018,33820,22.23477
8188,32911,5676,46824,14.978427
8189,36553,30816,25632,9.506705
8190,46291,31899,46196,12.7799225
8191,4935,16068,44531,10.635105
8192,3954,37773,23367,11.378605
8193,2669,35287,8417,19.2627
8194,35769,48711,38578,17.134407
8195,20198,18468,16629,22.476702
8196,34015,42323,23930,24.512772
8197,47833,11895,4361,22.685364
8198,47614,35115,5465,17.784647
8199,41004,41597,19108,12.851779
8200,39187,32809,17319,15.312261
8201,38190,31010,30966,26.467607
8202,47848,28218,9441,14.187663
8203,44557,18588,29343,15.60151
8204,46157,16614,8214,20.033707
8205,26989,12732,16865,4.026766
8206,35026,25203,11597,5.077428
8207,28055,3870,10337,24.40794
8208,654,35473,25506,8.124624
8209,39222,6231,33547,14.25543
8210,30913,45853,34116,15.5729685
8211,13192,19810,9859,22.04569
8212,47099,42223,13281,10.158966
8213,7456,5974,44942,1.7020495
8214,47113,27836,46571,13.647684
8215,26099,10995,48915,15.899863
8216,31814,5005,36791,19.652784
8217,48821,35626,13269,12.696339
8218,12768,34983,15877,8.565636
8219,27977,25095,23247,15.905084
8220,25391,32904,34890,15.049073
8221,23932,23409,43167,10.529928
8222,30654,9584,8330,3.4553514
8223,30984,20469,40572,23.70469
8224,45397,42042,20292,19.149628
8225,13896,1680,27638,10.07134
8226,17343,11397,38246,12.623554
8227,34113,40254,46196,17.501617
8228,16723,33502,18131,19.569588
8229,4252,34472,16368,10.173567
8230,4455,21484,4810,18.180296
8231,43900,43743,28543,8.950821
8232,12654,48026,25077,24.134476
8233,22660,33380,3592,28.386292
8234,12704,10457,27519,25.501905
8235,45332,26284,46721,24.19853
8236,31848,25632,31221,22.556236
8237,46874,24531,44437,18.593554
8238,1161,5193,47360,9.722166
8239,392,27534,10822,21.481415
8240,937,8903,24219,13.834029
8241,38292,2323,13092,20.89195
8242,26444,7187,7439,20.77728
8243,17918,47159,616,22.974968
8244,49580,37163,29667,14.681647
8245,10959,19343,29635,16.49963
8246,35523,16015,24044,23.479603
8247,40477,1650,19085,25.163435
8248,15520,42273,29169,13.668982
8249,38572,47241,36063,13.237247
8250,30211,22442,39400,8.049325
8251,13494,9651,7859,9.360712
8252,46319,2160,31774,16.650488
8253,49331,43618,45660,14.205754
8254,11766,2273,4341,27.95576
8255,47562,29637,15632,22.138962
8256,30993,38527,46055,21.392195
8257,47440,38366,21757,12.656125
8258,42109,33030,28451,13.074466
8259,25387,7080,6,16.594765
8260,12541,37558,7649,27.1413
8261,46636,35968,7086,15.444702
8262,7263,3812,41261,18.082413
8263,31357,48553,16622,16.79803
8264,27679,21658,47522,17.888237
8265,11402,44082,3467,10.276345
8266,4697,33488,36995,21.509945
8267,9938,45547,1152,15.616329
8268,8101,15431,46582,9.40937
8269,10349,45601,17364,13.41881
8270,40958,1238,39112,16.54129
8271,29714,27679,26635,10.468342
8272,32305,49280,39458,26.948921
8273,4257,37390,2626,29.202013
8274,48894,16374,17508,24.840508
8275,40267,49319,6613,23.012745
8276,30149,25628,29564,19.762573
8277,37680,33226,8641,18.735014
8278,11480,29535,26188,22.740416
8279,47342,12770,30212,24.174688
8280,44738,10366,26407,14.27069
8281,26999,17592,22148,17.551119
8282,30140,28127,13290,14.572062
8283,3096,49707,44691,16.688528
8284,35487,3744,42591,15.012141
8285,17365,14936,22706,13.153758
8286,32759,47347,4684,7.2547045
8287,14066,37460,2180,16.104086
8288,42174,12571,30503,19.50698
8289,43555,23194,23246,17.81333
8290,25928,12491,13123,14.3938055
8291,21554,34666,730,13.613312
8292,9651,16879,25377,16.956419
8293,20627,12091,26870,3.7455213
8294,30353,31127,8392,19.935057
8295,41630,22777,31271,0.89336205
8296,34384,43935,19328,22.626661
8297,48889,14658,48570,13.485425
8298,40265,21485,42119,8.169881
8299,3840,7141,24075,7.690993
8300,42540,29122,4338,22.217663
8301,21913,28107,21186,16.681149
8302,13041,21215,30787,17.29761
8303,40057,23024,19538,13.792937
8304,4647,39365,13402,8.675224
8305,42913,41723,14709,54.96889
8306,30921,41996,48557,22.51293
8307,11639,27397,137,18.97858
8308,13065,40766,9754,22.676575
8309,1738,6157,9909,7.6282973
8310,16477,17086,27826,10.2243395
8311,19077,9591,711,11.585982
8312,19858,45809,2916,18.66509
8313,9936,24807,23341,5.6086135
8314,15734,45600,417,19.348577
8315,37412,45112,41843,3.8794236
8316,29681,27957,23471,6.26355
8317,28583,23066,6421,6.2773523
8318,1785,42174,32898,23.332737
8319,32842,10863,31549,10.333112
8320,46940,17657,37405,20.09864
8321,45802,6158,43770,8.648632
8322,42233,37950,47165,14.642301
8323,4537,30926,39810,27.143887
8324,9648,49736,4713,17.046782
8325,49941,806,20247,24.958652
8326,25878,6113,35104,30.021366
8327,46316,6060,14070,14.477092
8328,47086,33744,25977,12.804751
8329,30301,20612,29389,14.2583065
8330,34064,22054,13217,23.793043
8331,42746,30052,19102,14.711495
8332,22623,35003,12177,12.890057
8333,21448,23088,7029,7.49044
8334,37892,21512,795,14.802797
8335,41581,46066,41800,18.806328
8336,33664,22957,22686,8.416989
8337,39318,41231,24875,25.16948
8338,16772,12423,12929,24.784212
8339,29564,46064,30149,19.762573
8340,20056,39099,4428,21.587559
8341,34866,26662,9140,36.925533
8342,6865,24100,37116,3.8496208
8343,12601,29374,41277,4.711993
8344,49224,9332,46110,10.370128
8345,38704,2003,17566,7.0407143
8346,27806,46868,48758,10.923378
8347,10729,1681,39298,18.051771
8348,10528,27173,36697,23.205366
8349,44153,11555,40351,15.850867
8350,4332,8616,19737,20.779884
8351,4048,49900,20806,20.338938
8352,21485,12433,4019,20.421091
8353,5515,36717,15964,19.62947
8354,23621,24008,39418,6.649516
8355,48513,3842,13987,17.977661
8356,19633,42646,37443,16.504875
8357,8294,22885,16154,25.849794
8358,10943,47807,10328,18.829538
8359,531,689,41925,13.198002
8360,44634,32505,16101,24.675755
8361,13668,49113,2372,23.334398
8362,6332,8055,27933,12.291096
8363,28748,36518,35262,22.37318
8364,32263,26614,22516,7.0088534
8365,3812,10753,4642,12.299784
8366,47662,3554,2998,18.737013
8367,15848,20909,34172,22.180115
8368,43228,35926,43094,8.79707
8369,21004,45975,27466,10.646078
8370,33296,37328,24662,13.458296
8371,572,3250,21620,14.2455015
8372,29617,6306,22333,8.128372
8373,35381,36930,41784,13.916236
8374,14760,12270,42433,11.485831
8375,23912,11764,12760,20.521767
8376,16590,21358,37826,13.153494
8377,11995,43197,7015,24.001564
8378,45007,18843,38009,10.252179
8379,4175,1512,30107,21.98774
8380,19466,11604,48725,27.620947
8381,8637,2567,30754,14.178953
8382,475,9181,25997,7.8777432
8383,35989,35856,16299,25.235514
8384,39446,16733,3036,2.4201355
8385,45836,24683,30242,14.846529
8386,6577,3124,22416,6.508033
8387,16422,21220,35857,12.41231
8388,13403,6131,21078,8.016112
8389,40776,41094,41709,14.650643
8390,48373,15553,9911,16.247408
8391,21423,25587,6243,18.105707
8392,25843,37379,49758,10.711356
8393,18913,5688,43738,24.58967
8394,37425,29495,17724,12.894375
8395,2612,3294,34355,8.080173
8396,11999,36027,24968,20.252375
8397,37888,4715,5627,19.613937
8398,31602,34208,23997,3.4202337
8399,21063,39637,37244,17.965054
8400,16717,16418,21852,15.7374935
8401,34482,18019,31068,14.081905
8402,40811,3099,10358,12.630646
8403,30327,10081,5756,2.16774
8404,37786,40235,49667,15.77426
8405,11136,42262,46919,15.540663
8406,11062,20618,15662,11.040259
8407,42743,23306,9592,23.919676
8408,28460,21683,14327,10.617507
8409,27645,15319,6023,7.6165905
8410,236,5530,48995,22.639067
8411,28382,34463,39283,8.601935
8412,39590,34849,42994,22.534998
8413,41957,30738,19192,19.760597
8414,26551,32415,9700,11.927209
8415,1056,1559,21862,5.4553185
8416,2095,7465,49486,9.44633
8417,182,17821,43378,9.747533
8418,21728,20670,46635,10.321031
8419,2849,27372,39912,12.145672
8420,28132,49392,32814,35.980267
8421,21049,28182,34732,17.343513
8422,37964,35340,47400,25.074245
8423,34785,7619,35117,14.063672
8424,29818,2713,41575,14.829615
8425,32904,10989,41116,22.16054
8426,18672,15884,1553,5.0178514
8427,23211,36762,39912,14.962355
8428,6411,12300,34370,19.113558
8429,45444,19817,9171,17.304312
8430,16185,30984,49604,17.951805
8431,21777,41721,5676,12.233691
8432,43733,10972,8729,21.303247
8433,41713,10788,34601,12.652082
8434,29907,16045,28307,9.953309
8435,13740,17279,29115,13.286929
8436,1057,41288,35134,25.610052
8437,3454,38890,17499,6.567706
8438,6696,48298,40047,1.8644887
8439,24365,35151,28473,9.248786
8440,12531,39286,10042,13.54619
8441,16812,44830,37491,18.2687
8442,9493,35039,24537,18.94612
8443,10849,46931,40889,17.564009
8444,8425,19960,6729,11.63006
8445,18167,458,26247,22.57071
8446,34849,30353,1641,18.367172
8447,45999,24547,17957,24.241478
8448,35030,40466,32891,15.620483
8449,3523,17886,40150,10.091748
8450,1959,41225,40286,22.410978
8451,29111,7860,30343,25.004726
8452,35561,30870,8074,17.838438
8453,165,25837,15469,22.720665
8454,37360,40299,27755,13.252036
8455,11534,22870,28338,21.704227
8456,13837,3474,32492,10.865752
8457,34816,29818,47183,20.90461
8458,26923,44034,9429,18.42445
8459,7468,12023,2464,13.887575
8460,45867,24238,44641,12.657061
8461,7996,40572,21717,9.83983
8462,28765,12679,8705,26.47912
8463,42035,49231,35605,23.047352
8464,21844,13879,15967,12.009101
8465,37997,35840,4969,21.109936
8466,10908,34169,3012,6.197297
8467,7186,45712,4717,22.243723
8468,15081,22430,11402,18.867235
8469,26117,31863,44850,4.7709756
8470,14532,28404,24350,16.797485
8471,14780,5224,22799,22.169073
8472,38793,11891,31046,16.709526
8473,17459,41699,41161,9.080504
8474,4912,37997,14544,14.099578
8475,49561,37753,48599,12.415505
8476,12892,12487,23797,17.808733
8477,9584,35168,11091,13.911191
8478,17931,4813,32207,20.42768
8479,33651,41496,14364,9.769424
8480,44047,3388,19512,6.4714575
8481,39518,13492,7763,10.337021
8482,27947,38094,24752,18.46902
8483,41283,10625,26667,17.20985
8484,34622,2612,30417,15.235641
8485,12749,11845,21459,16.652266
8486,7931,10035,39870,19.839266
8487,43290,11402,11649,6.3229337
8488,15937,44225,48601,20.028135
8489,29183,24240,33853,19.571945
8490,35950,18967,10835,16.384905
8491,15503,23447,348,18.662458
8492,24997,27738,319,20.393732
8493,7930,46891,44347,10.039229
8494,44326,16723,31529,16.031029
8495,37651,4029,22301,12.769172
8496,4849,14212,19233,19.330606
8497,1921,45204,22110,20.304811
8498,15804,31864,25005,16.630844
8499,10595,40001,8343,23.647457
8500,19178,12458,39677,19.304604
8501,39981,26144,16846,22.266651
8502,13910,40819,40871,10.080063
8503,29480,39988,45105,18.19107
8504,20223,5783,37494,17.118113
8505,39107,34538,42424,18.391136
8506,29537,13633,33941,13.831867
8507,31788,41990,5696,13.558521
8508,46311,22587,36275,10.501703
8509,24744,3577,39392,10.125759
8510,6230,39173,37399,19.544992
8511,25456,13761,20580,12.396604
8512,36894,10949,14834,15.901076
8513,49218,32658,8610,23.20361
8514,44559,47694,32877,16.749683
8515,6578,860,5629,19.389448
8516,12969,10867,34762,5.4751973
8517,5584,32405,25959,18.032928
8518,9186,12101,45824,21.15064
8519,33381,21988,9897,11.4966135
8520,43512,26209,9618,15.592028
8521,7392,3161,49619,24.83684
8522,3881,37539,46048,14.255969
8523,30738,7927,31469,22.34747
8524,48306,49794,37298,24.125912
8525,35208,25569,20923,12.009701
8526,14483,33738,47024,17.099934
8527,4449,42109,2710,17.453093
8528,16020,34292,43339,23.758083
8529,43666,41240,26491,22.156967
8530,25605,44922,24570,24.795433
8531,16022,41701,31548,14.414018
8532,7852,24442,48537,14.292874
8533,17491,45272,36705,7.2854233
8534,5815,8810,30557,11.966995
8535,28664,24082,36582,31.898096
8536,37049,41386,42002,18.009369
8537,23592,16057,28327,18.235502
8538,40240,43675,18811,24.27764
8539,5063,7156,44661,20.412876
8540,2376,23314,39918,8.83534
8541,24134,17231,28001,24.44518
8542,657,45064,30803,22.02838
8543,25955,27853,23985,19.463482
8544,29229,36942,33466,13.599972
8545,30620,1786,17835,18.63568
8546,49614,11649,33992,16.038017
8547,22178,6404,49049,14.02354
8548,41902,9461,9830,9.873492
8549,13323,23520,42347,20.89897
8550,2559,24958,32997,2.8073955
8551,42067,46646,40361,23.969116
8552,25129,4569,8084,2.8280818
8553,38586,43855,5550,11.015326
8554,17893,27386,39419,8.193588
8555,23761,22791,22255,9.476958
8556,8739,48043,47340,26.706942
8557,36301,39031,6180,22.231314
8558,20078,30539,23608,10.488443
8559,2544,45185,14991,5.2332788
8560,48006,15049,38963,15.063663
8561,30535,32991,48662,18.440641
8562,30304,12256,35839,13.638988
8563,3349,16448,10356,9.497873
8564,23066,23836,33512,19.13845
8565,29334,22042,19044,22.468214
8566,46974,19926,42254,23.432255
8567,27342,34354,49839,14.51555
8568,16630,11790,15586,14.111564
8569,8092,38585,32190,26.814257
8570,33582,27565,28485,19.908783
8571,42832,17087,1728,19.236565
8572,4431,42331,43621,19.838505
8573,26374,34569,44543,18.766533
8574,10947,31498,18863,11.440866
8575,49354,4515,28080,13.221067
8576,848,12833,8462,17.651493
8577,10720,38348,6776,11.282505
8578,45117,38995,48066,17.953594
8579,6255,33984,47148,6.994976
8580,49363,9712,21449,19.73985
8581,13798,29551,34247,22.15038
8582,44025,38888,15793,16.97364
8583,22460,21967,39459,22.238707
8584,35289,9437,14545,14.141397
8585,20540,7484,8685,17.781446
8586,1424,24764,43530,23.766315
8587,2358,48596,11811,23.522377
8588,37813,4139,5434,3.9022324
8589,28371,32999,46003,5.3180346
8590,34984,44290,10187,23.11553
8591,9997,35696,24079,22.49459
8592,44992,1870,19949,23.937634
8593,46849,11728,16300,10.797282
8594,28628,46119,8965,28.434122
8595,2285,11096,36809,11.965527
8596,44422,1028,44554,15.504906
8597,33699,25282,16546,24.794806
8598,6404,35256,43923,14.60686
8599,42317,23753,31138,8.968423
8600,11887,19623,41331,8.943808
8601,1993,4785,32405,10.6360235
8602,39617,22289,19757,24.902931
8603,3886,7831,16476,12.70949
8604,6841,6676,3185,24.53026
8605,23643,8228,36797,14.322198
8606,3327,23655,1426,10.089698
8607,36876,40792,45963,18.146915
8608,9219,42437,34599,17.388988
8609,37985,33829,8401,9.970819
8610,19412,37609,3261,15.3231945
8611,34545,49641,40550,24.586697
8612,22897,33699,32862,11.455895
8613,12916,45509,10087,20.124624
8614,19001,10340,20029,9.858273
8615,29214,17862,5018,16.607428
8616,6276,1462,32953,20.335083
8617,7455,48494,23328,18.20792
8618,3279,22628,48856,11.769443
8619,9406,21939,14281,20.970682
8620,32674,29126,8656,17.061556
8621,26339,35557,25216,4.2061152
