query_id,observation_id,core,transform,lhs_substituent,rhs_substituent,lhs_index,rhs_index,lhs_group_molecules,rhs_group_molecules,molecule_pair_multiplicity,core_heavy_atoms,lhs_substituent_heavy_atoms,rhs_substituent_heavy_atoms,lhs_parent_heavy_atoms,rhs_parent_heavy_atoms,train_cores,support_tier,mismatched_transform,seed_hash,target_hash,seed_smiles,target_smiles
0b36f40a22e748c89ca38ba4a9fb5c8e447dbae1b93b64761d7a6adfde787be9,0d25b34e23d43ad5519eb1c73333daa401298a399a84d1991f3dd6752cb3dc84,CCOC(=O)c1ccc(Nc2nc(N)c(C(=O)[*:1])s2)cc1,Cc1ccc(C)c([*:1])c1>>Fc1ccc([*:1])cc1,Cc1ccc(C)c([*:1])c1,Fc1ccc([*:1])cc1,47175,9427,1,1,1.0,20,8,7,28,27,5,5-9,C1CC(C[*:1])CO1>>c1ccc(C[*:1])cc1,34e30185eac196039b4b841079631de4d5dc18992a3a28a344875a53ce4387da,3a897fdd7101d68d54a3ac516a9815c435fe213b183af7766f72c065b0e8a31a,CCOC(=O)c1ccc(Nc2nc(N)c(C(=O)c3cc(C)ccc3C)s2)cc1,CCOC(=O)c1ccc(Nc2nc(N)c(C(=O)c3ccc(F)cc3)s2)cc1
9b32e6873945b938e9c86f6c44707b7deac58706a82e33a2a18795f74780d22b,53f53201a28dd95d47aeb26131f652f3c150ad11dbb6e60c16d42d499499a996,O=C1CC(CC(=O)Nc2ccccc2[*:1])C(=O)N1,CO[*:1]>>C[NH+](C)C[*:1],CO[*:1],C[NH+](C)C[*:1],42197,33293,1,1,1.0,17,2,4,19,21,5,5-9,C1CC(C[*:1])CO1>>C1COCC([*:1])C1,092be58111c969a92c9abc6a2895b86fd682d8b8361c86a8bf97b43f4b4f79a3,2ffbf82c2a713b2b00554aa20b9aceaea8ce95d2f6ffdddbea4d793c59c80487,COc1ccccc1NC(=O)CC1CC(=O)NC1=O,C[NH+](C)Cc1ccccc1NC(=O)CC1CC(=O)NC1=O
3f18c1989b046b5d124538cd7c7f9c73fe5b86b63f9a6e25d0a795ec9fa79b2b,4d7a0df21994992d0bccc62caa22112287c76bee9a7f08ab719ef05c40677bda,CN(c1cnc(C[*:1])cn1)C1CCC1,CCCN[*:1]>>N[*:1],CCCN[*:1],N[*:1],8186,31011,1,1,1.0,13,4,1,17,14,5,5-9,C#CC[*:1]>>Cn1cc(C[*:1])cn1,1457ed91fadc8fd03bbbf088647732b3601fc412d81559ada3c5d8d569c6be4f,8607265da5d73bb63a5d20f73654ad5c9f2145987d5fd26645aca6012d855782,CCCNCc1cnc(N(C)C2CCC2)cn1,CN(c1cnc(CN)cn1)C1CCC1
9addcd212148cb993da1a29f277d06af20f405edbb81d6f745f3b9a56477c6b0,884bd568cf18111cc019c9e5877487cc4697cd19d8e81a94236160d88a96fa23,CC(=O)Nc1ccc(Nc2ccc(Cl)c([*:1])c2F)cn1,Cl[*:1]>>O=C([O-])[*:1],Cl[*:1],O=C([O-])[*:1],44584,23952,1,1,1.0,19,1,3,20,22,5,5-9,CCC(C)[*:1]>>Cc1nocc1[*:1],cfa20fcb0366ce161b9455ffeb5190bdd2b71668aa21bd64989e1ac892f31eff,269ef6e44fe22e9596d05634cb7fab38a31dc29e3c986fd8b6fc47a704fcd6e2,CC(=O)Nc1ccc(Nc2ccc(Cl)c(Cl)c2F)cn1,CC(=O)Nc1ccc(Nc2ccc(Cl)c(C(=O)[O-])c2F)cn1
e4148855e9618a39bc2982ff46aca5569391b21544e931cf016326250902972b,2679249665832cab3a6d810f7841278d24c4c22831fc996bb43e493cc196a9d5,Cc1cnc(CNC(=O)C2([*:1])CCCC2)o1,NC(=S)[*:1]>>N[*:1],NC(=S)[*:1],N[*:1],42189,30732,1,1,1.0,15,3,1,18,16,5,5-9,CCC(C)[*:1]>>O=C1NCCC1[*:1],1e70cce6026a0403893aa686ed9c1402f1e9a4f99cfd65fd4146dfce087479b5,c5f17c3b0c96bf30c7a73bfd079172309367af8a0731ff99c0b225eb7a614735,Cc1cnc(CNC(=O)C2(C(N)=S)CCCC2)o1,Cc1cnc(CNC(=O)C2(N)CCCC2)o1
23b98f323430d0f67be0b2cb1d4736c22d4e1ec92b6b090e019297416648e7fa,713f8c28bd4e5290fc8196c287924360cc572d2a1bc27621d5672f53ea784612,CC(CCc1ccco1)NC(=O)C(=O)N(CCc1ccccc1)[*:1],CC[*:1]>>C[*:1],CC[*:1],C[*:1],5872,10141,1,1,1.0,23,2,1,25,24,443,20+,C1CCC([*:1])C1>>C[*:1],9753b603271b34428d11f82cf19d2c134dcf554f5eedbd921bf5bbebeaf9f068,0f685918ff8e6e235b2af3bf51d754cfc0ee8f7bd811922f7e4885b9370f1bb2,CCN(CCc1ccccc1)C(=O)C(=O)NC(C)CCc1ccco1,CC(CCc1ccco1)NC(=O)C(=O)N(C)CCc1ccccc1
a760f49c85aafd83622a487d9667f831fed5747610cb9a002ef0226ba1258d12,b5f59a090a910109eea1398409949c3936fb7c7a33027d24f693432ffad080b8,CCN(C(=O)Cc1cnn(CC)c1)C1CC[NH+](C[*:1])C1,CC(C)[*:1]>>C[*:1],CC(C)[*:1],C[*:1],14742,42634,1,1,1.0,19,3,1,22,20,206,20+,Br[*:1]>>FC(F)(F)[*:1],f01ca6fdaed540663c41b1f182a46e21e2f4017a8d0ab0de18c45aa66999668c,7d001e709c66548dd0cbaea706104763fade021094d30387201c40325bd01004,CCN(C(=O)Cc1cnn(CC)c1)C1CC[NH+](CC(C)C)C1,CCN(C(=O)Cc1cnn(CC)c1)C1CC[NH+](CC)C1
6e26b4b7d7d075fdbac1bcba3182c189dcbe98acc9e3114aa8435bb3a2c44e7e,24b80a3da1c8826158399d6796964c38d14e8afdafda93ef5ec08c7738e64973,COCc1ncsc1C(=O)N1CCC(c2cccc([*:1])c2)C1,C[*:1]>>F[*:1],C[*:1],F[*:1],7660,13911,1,1,1.0,21,1,1,22,22,159,20+,N[*:1]>>O[*:1],61901f120603a78ffd1556e0fb2a540c92158e2fd0cb6975f458c1aa71a311e0,42faca45f8ac8c08dae1bb287f9be9273672473f4ca5117a4f29092d0d583c4d,COCc1ncsc1C(=O)N1CCC(c2cccc(C)c2)C1,COCc1ncsc1C(=O)N1CCC(c2cccc(F)c2)C1
579c6d4b41f0e4e6e64f53b59fc99c2e1f194dce059636054510fe5a5e25a6e2,c9d508e136188a944e4161d87188a7bf27422574192072b60e932cb0259247cf,C[NH+](CC1CC1)CC1CCN(C(=O)NC(C[*:1])C2CC2)C1,CO[*:1]>>C[*:1],CO[*:1],C[*:1],4411,39890,1,1,1.0,20,2,1,22,21,155,20+,C1CC1C[*:1]>>CC(C)[*:1],8b178d5c7b40c94a139e931213618ae3c175206dbf4af09c1106be1a8d43eec8,d5c732698971be3e3f5fae6cb26dac943de9936775b954233601d0ef6d294f66,COCC(NC(=O)N1CCC(C[NH+](C)CC2CC2)C1)C1CC1,CCC(NC(=O)N1CCC(C[NH+](C)CC2CC2)C1)C1CC1
993a32566341bd270849a34114ddbf2c0bf43af7eff2f5f3944fe73aa7c4f279,c16a307a79e88af641ddc9ebee06b436ccdbd6b251726622d74c5c81195d5f93,CS(=O)c1ccccc1Nc1cc(Br)cnc1[*:1],Cl[*:1]>>F[*:1],Cl[*:1],F[*:1],11658,4138,1,1,1.0,17,1,1,18,18,150,20+,CC(C)[*:1]>>COC[*:1],7024ac698661cf682ce3e520d8600ba6395c319841073e6d65009b7b243c7b0b,fd4ec4ed48229276fcc8fca0eb47f33f67768f76b080cc15d4f9070d7aeb6c7f,CS(=O)c1ccccc1Nc1cc(Br)cnc1Cl,CS(=O)c1ccccc1Nc1cc(Br)cnc1F
8e85b1d3525276bd0d33291d54687cc5c3bc4712b122fccf301b0f2ded94c562,6fc4ad93bf12e6aea0ff6722a71ec362cf7beda91290c0390c486190b8ab7ade,COc1cc(C)ccc1CNC(=O)c1cc2cccc([*:1])c2o1,C[*:1]>>Cl[*:1],C[*:1],Cl[*:1],22509,9042,1,1,1.0,22,1,1,23,23,142,20+,Br[*:1]>>CO[*:1],d9350518ed0521618dbf24f67ca06d8aacd573c35577f820a28443b35b11e19b,0384c3fda8c4427294444ad1a4517d6e21d321767b8b86fe9500fac80dbb9a78,COc1cc(C)ccc1CNC(=O)c1cc2cccc(C)c2o1,COc1cc(C)ccc1CNC(=O)c1cc2cccc(Cl)c2o1
bac70f53b1080f00921a922526fd2cd2907db01e0002b0e8b434f8ee76e6ddf3,e0fa069231078ae6a4ff59802c0dd028fd0b6728e6e1954a0448c37b2735ddcd,O=C(Cc1ccc(S(=O)(=O)N2CCOCC2)s1)N1CCC([*:1])C(F)C1,C[*:1]>>O[*:1],C[*:1],O[*:1],47766,46390,1,1,1.0,24,1,1,25,25,132,20+,CC(C)C[*:1]>>CCC(C)C[*:1],ac3e3a7cfc9639c07a1ad2ab9662bfc5ec32bfe18dcf8b39cbf7e3e93786ae57,553efaaebc8c76361b7e3962b8549b5dac0228ac0052ed2ed8d729d5e93f0b4a,CC1CCN(C(=O)Cc2ccc(S(=O)(=O)N3CCOCC3)s2)CC1F,O=C(Cc1ccc(S(=O)(=O)N2CCOCC2)s1)N1CCC(O)C(F)C1
5168968387aef2ae595832a332f3da345734a38739466ebb217098023ea2075b,18b3ea34d7bcbcc94103e2039daa9da837d231c8d0c9bf753e328a64ab0e053d,NC1=NC2(c3cc(CC(=O)c4cnc(OC(F)F)cn4)ccc3F)COC(C[*:1])C2CS1,CO[*:1]>>F[*:1],CO[*:1],F[*:1],42028,5151,1,1,1.0,31,2,1,33,32,98,20+,Br[*:1]>>N[*:1],f2507a3f8c9f41efa7ad34a3a260bc0178815d217e09a9d5018c8ca3356cefe1,60266b05707b3b08f6834e4b57703f9e184301369615bc39dc6c806852a88fc9,COCC1OCC2(c3cc(CC(=O)c4cnc(OC(F)F)cn4)ccc3F)N=C(N)SCC12,NC1=NC2(c3cc(CC(=O)c4cnc(OC(F)F)cn4)ccc3F)COC(CF)C2CS1
97906f647237683f63d6bec1a4e74389c8aa01f35d55fb7542abbacd0fcc2633,76c976847d985a10413b771c8ab61345ca743173e56279b50185ff39caf0fe5f,CC(NC(=O)CSc1nnc(-c2ccccc2F)n1C)c1ccc([*:1])cc1,Br[*:1]>>Cl[*:1],Br[*:1],Cl[*:1],35223,18150,1,1,1.0,26,1,1,27,27,92,20+,COC[*:1]>>C[*:1],a64081799bdc0dc45cf0e4a125043945498706c0335d8506f86c7ffbfb8668df,c55a278eea31e37c7ba600831a33a2df1899af8d2a5278bc500d000fda47ad37,CC(NC(=O)CSc1nnc(-c2ccccc2F)n1C)c1ccc(Br)cc1,CC(NC(=O)CSc1nnc(-c2ccccc2F)n1C)c1ccc(Cl)cc1
44c54d5bab9810527f82bb4dbe65f078f6a8f52a4c313a7aa698c71c45676868,38487acef6ed2911978d747a43190f83c6612575356a52e69eaac6ad5be9d32c,Cc1ccc(Nc2cc([*:1])ccc2C#N)cn1,Br[*:1]>>C[*:1],Br[*:1],C[*:1],33391,31797,1,1,1.0,16,1,1,17,17,83,20+,C[*:1]>>c1coc([*:1])c1,f532077ca3353362f9baed38397151c9d517dfa191f05c45384f6724b5410b81,42abc8afcd1853ac9ed89d22fca2ba4a9b52d36997b527ae0980b0aa6f7743e5,Cc1ccc(Nc2cc(Br)ccc2C#N)cn1,Cc1ccc(C#N)c(Nc2ccc(C)nc2)c1
ef7031461c75125667c0e841f6d66f8444cd0fc290ceacd0360803a96471cdcc,6251763bff6fe96ab350f0e1dafd01d0cfad9ca1dbe327653d224f608b1345b9,CCC1(C)NC(=O)C(C(C)C)N(C(C)[*:1])C1=O,CCC[*:1]>>C[*:1],CCC[*:1],C[*:1],48453,11649,1,1,1.0,16,3,1,19,17,79,20+,Cl[*:1]>>N[*:1],55b1365babe24c75843b51abd709a5ecb234a6d60d2b1567ad6d1e983e0b9c7e,601eb49b8403df6863dfeeec57d616d6ac09c4d1e68b07acf4bf2f81ba131aaa,CCCC(C)N1C(=O)C(C)(CC)NC(=O)C1C(C)C,CCC1(C)NC(=O)C(C(C)C)N(C(C)C)C1=O
095586ba068c86b92679f3eb11fa64ee5c3a08c87ad946f511890582d88f62fb,142d3d79e0562d083ac34a0e3c038a0cd872ed34f9b8e180ca9a43cbc1194244,CCCC(C)N1C(=O)C([*:1])NC(=O)C1C(C)C,CC(C)(C)[*:1]>>C[*:1],CC(C)(C)[*:1],C[*:1],40302,41228,1,1,1.0,16,4,1,20,17,78,20+,C1CC([*:1])C1>>C1CC1[*:1],967aad0027fda4992cfbaca95396a423b4078ba65929af9db613ca3c8fd29652,ab42030b6276f7e6ef8d8ce845ef1bbf579e6b1601a6dae1a68be9d22ba0ac8e,CCCC(C)N1C(=O)C(C(C)(C)C)NC(=O)C1C(C)C,CCCC(C)N1C(=O)C(C)NC(=O)C1C(C)C
4ad2fccd7be77e9884855d80a06c3f429ec605609555617598afbc80d0c64767,53ad8e718c09f199c58c1827687d4254d34b6872d23074ee93b4bcd21d007684,CCNC(=O)c1cn(C2CCCC2)cc(C(=O)NCc2ccc(O[*:1])cc2)c1=O,C[*:1]>>FC(F)(F)[*:1],C[*:1],FC(F)(F)[*:1],28192,37514,1,1,1.0,28,1,4,29,32,77,20+,C1CCC([*:1])C1>>CCC(C)[*:1],1914e883d0c8f97ba5a2fdffebcce18ed916ad44969e1d2a628f249778cf4af5,56cbc419c0e3e41e064c8ab1c61ee19371c887fe0afebbcdfb50db79d367c8b6,CCNC(=O)c1cn(C2CCCC2)cc(C(=O)NCc2ccc(OC)cc2)c1=O,CCNC(=O)c1cn(C2CCCC2)cc(C(=O)NCc2ccc(OC(F)(F)F)cc2)c1=O
7e0e2f31a92a06fa489153073f152498fb36c126e885a1b49128989c7cc5b1b4,b8b07ba6144a98233f8e5ac81f726869963ebee36d8582f3996b14d68faeea3b,O=C(NC1CCN(C(=O)[*:1])C1)c1occc1-c1ccccc1,CC(C)C[*:1]>>CC(C)[*:1],CC(C)C[*:1],CC(C)[*:1],26114,19252,1,1,1.0,21,4,3,25,24,74,20+,Cl[*:1]>>F[*:1],4705ae9ba8463793d30aee73712794697fb87f9cc3befa85ac3a193d534d0563,14e57967957ee0afafc1088952b11a2ef9f565971e2d8637e35eadaa2a983060,CC(C)CC(=O)N1CCC(NC(=O)c2occc2-c2ccccc2)C1,CC(C)C(=O)N1CCC(NC(=O)c2occc2-c2ccccc2)C1
b6adfa982774ed5bfeb2e752fbb6b3a6c1b55a10daac0ed38f98b57c4870b69f,dafb0df34f6f616347d8fa11f5263f521a848196f0484a009aa1a1d1ab4d39b5,O=C1c2cc([*:1])cc3cnn(c23)CCN1C1CN2CCC1CC2,C[*:1]>>OC[*:1],C[*:1],OC[*:1],29483,20549,1,1,1.0,22,1,2,23,24,74,20+,CC(C)C[*:1]>>CCC[*:1],55f603276d2cbec867433cce1e59f0ef0a0f74cb00549bd046c550f50c78d512,a929d679b647a3e55894a0d44781c6a7082896fca0f4f49baa98029526a53084,Cc1cc2c3c(cnn3CCN(C3CN4CCC3CC4)C2=O)c1,O=C1c2cc(CO)cc3cnn(c23)CCN1C1CN2CCC1CC2
b3a89c721c4f2b2f9f8e5c32663e0828b5a52ceb19b609864de9b96738899c62,bb27195cfe46ce51fc9bcdacd08ee4fd79a41c97db713e3a0fb715466a6eabab,COc1ccc(C(CNC(=O)N(CC[*:1])C2CC2)c2c[nH]c3ccccc23)cc1,CO[*:1]>>O[*:1],CO[*:1],O[*:1],32068,5463,1,1,1.0,28,2,1,30,29,71,20+,CC(C)C[*:1]>>c1ccc(C[*:1])cc1,584e63bba1cd03a461db225aa5ccfa345954b68465d0c6657cd7c9a7b173ffc0,e795484e65ab2bbe12f045feb7468f7b4ab7fdcd184337e4b71c444a54c18803,COCCN(C(=O)NCC(c1ccc(OC)cc1)c1c[nH]c2ccccc12)C1CC1,COc1ccc(C(CNC(=O)N(CCO)C2CC2)c2c[nH]c3ccccc23)cc1
538116e0e6dd571498a529065a38b68142e54c2a6cbfda2709366bc2bf967ed7,b03289c596427acdec9ea69b7914da682e01e5a66d3494ce2aabfd17a04ae1ea,COc1ncc(C2=NC([*:1])C(=O)N(C)c3ccc(Cl)cc32)c(OC)n1,C[*:1]>>N#C[*:1],C[*:1],N#C[*:1],29464,32543,1,1,1.0,24,1,2,25,26,64,20+,COC(=O)[*:1]>>O=C(O)[*:1],f98c1a48e92d5be04baf7a6deba89dcf5f9e3fb4823a26e5e2f680bfad050205,e150b06a16d08cf119658b8e80f6fcb85c9eae8cd727ff8f35d829e1e967b9bc,COc1ncc(C2=NC(C)C(=O)N(C)c3ccc(Cl)cc32)c(OC)n1,COc1ncc(C2=NC(C#N)C(=O)N(C)c3ccc(Cl)cc32)c(OC)n1
342e070c0db55faa66ee9ac63c27329fd7a741c6dfdfaea0c9ee98b793cb034c,3fc8ab16bfd30563064623a181848a5f6c88f5b8f69404c125b08265b2b1dedd,CCCOCCN1C(=O)CNC(=O)C1[*:1],CC(C)C[*:1]>>C[*:1],CC(C)C[*:1],C[*:1],36655,28108,1,1,1.0,14,4,1,18,15,63,20+,C1CC1[*:1]>>CC[*:1],37ca2ed8e27c6bb06c63c0d952d7a6a9ae638003941504ebad3d9ae680dd96f4,63221c3210fda203ebe8577dd6e74f9346ff8c4f68e28509b64e3b5d12627f8f,CCCOCCN1C(=O)CNC(=O)C1CC(C)C,CCCOCCN1C(=O)CNC(=O)C1C
d7cfc30c4a8b40e9efc2d2d6f83da797cc79567606649a96224a48fe1032f8ea,124e610fa59bf420a4019b18d827aac6c33fe3a1b94fc1f6965c7683189f1553,Cc1ccc(CNC(=O)c2cc3cc([*:1])ccc3o2)cc1,CO[*:1]>>Cl[*:1],CO[*:1],Cl[*:1],1129,38164,1,1,1.0,20,2,1,22,21,58,20+,CC(C)[*:1]>>c1ccc([*:1])cc1,a136f2ac3c7498e3f337860d80efa3ff4655865dad7617f52a1d947195e40dfa,62bd01b50efe2bd255cc83875fe804d6d1b2016d498fb28ef918fb0d783e2b67,COc1ccc2oc(C(=O)NCc3ccc(C)cc3)cc2c1,Cc1ccc(CNC(=O)c2cc3cc(Cl)ccc3o2)cc1
690a772a8665d56a961f11610bef6a40c18276de8965bf4cde529c6ebab3c3cb,9ccc65e1161bc02a29ddc2dbcba9afc27e931d2e16302dbec1b5f66894a1bde2,S=c1cc([*:1])[nH]c(Cc2cccnc2)n1,CC[*:1]>>COC[*:1],CC[*:1],COC[*:1],22143,22494,1,1,1.0,14,2,3,16,17,56,20+,CC[*:1]>>FC(F)[*:1],e0004ef76d6c80a5f0f8319c1b031f64d7574765096d0534b03735e73ad4d811,04803452f65f886f5a396cb47ea12cdfaa368f343fa52bc72fcbcb69bdc5e470,CCc1cc(=S)nc(Cc2cccnc2)[nH]1,COCc1cc(=S)nc(Cc2cccnc2)[nH]1
de59244043ac19b3c73635f5aebd3d7db030f554d37a6ad436d746d7e3dddaf4,9ec7fd0b6a1d9c7289b61cdc5b503d55fa52db8cbd5ae783e3e5d4a129c91f9d,CCC1(CC)C(=O)NC([*:1])C(=O)N1CCSC,CC(C)(C)[*:1]>>CC(C)[*:1],CC(C)(C)[*:1],CC(C)[*:1],45337,15213,1,1,1.0,16,4,3,20,19,55,20+,Fc1ccc([*:1])cc1>>Fc1ccccc1[*:1],3b2059bf407acbfb5d86fd75f17da78e7761e86cef5dbde531e4859a2cdf88d9,3032bafb5097c27c0737a2ed6ea8b13fe812762d0bf797783fff34d08a8bfcd7,CCC1(CC)C(=O)NC(C(C)(C)C)C(=O)N1CCSC,CCC1(CC)C(=O)NC(C(C)C)C(=O)N1CCSC
abf0c17cd943aabf2a8ab34adad1d223000a38ef635b1340c7f28c3d15821889,73af88503e535e60e2de57a813f8920212ba8b4b345ddb5ea9fd73264b171759,CSC1CCCC1NCC(c1ccccc1)[*:1],COC(=O)[*:1]>>N#C[*:1],COC(=O)[*:1],N#C[*:1],1323,16503,1,1,1.0,16,4,2,20,18,52,20+,CC(C)(C)[*:1]>>CC[*:1],591a1b25f35ed8069963190e0e836426abf1475292e5b60f61740c0c7bac6dea,7ccbb03c20172947bf72c3d2ccbfe312776c7b2434a3da42e0bc60518fa7fd57,COC(=O)C(CNC1CCCC1SC)c1ccccc1,CSC1CCCC1NCC(C#N)c1ccccc1
bb5cef5769cfdfa1d8cfd31fb490e41641e6a2b2a487466b373e7bffb998187a,231e4fb058f52c1b94b80a87911574a4b62ac6dfa9383e7e332d3883fe10d4e9,CC(C(=O)N1CC2C(C1)C2NC(=O)C1CCC(F)(F)C1)[*:1],CC[*:1]>>CO[*:1],CC[*:1],CO[*:1],7775,31529,1,1,1.0,20,2,2,22,22,51,20+,COC(=O)[*:1]>>N#C[*:1],0558ac339b557dd390e53907ec0d2798f8a667c4aa8b9c8203735cc368dd52fe,35a03d9c1813a6760485120d33105959ce2639f3e8e029aee6fc4f12dbbc9a39,CCC(C)C(=O)N1CC2C(C1)C2NC(=O)C1CCC(F)(F)C1,COC(C)C(=O)N1CC2C(C1)C2NC(=O)C1CCC(F)(F)C1
69a3d4a4414af72ddd34752c6dc3612547d80cfbbd0c1569b17c61daff5f2613,16fe0916ff4b592c52403b1941f4086161b4b518b194240cfcfd562669972fe6,CC(CN1CC(=O)NCC1=O)[*:1],N[*:1]>>O[*:1],N[*:1],O[*:1],27128,22080,1,1,1.0,11,1,1,12,12,51,20+,F[*:1]>>N#C[*:1],8d548ea08f7ae8a6c51f92e4aec7d9574d7834ff86027b0d00848be0e931ea61,e9b7c802f97fc363db7a65e424b6268d52a2a4eb26e8a62b7a1e4cc141b27f5c,CC(N)CN1CC(=O)NCC1=O,CC(O)CN1CC(=O)NCC1=O
53e9bde06ddb135e2a843118f5b28a9fa3ae61bc0ce7c88c986c679fd75cc76d,091c5c4f70e55f3f72ce22ddaa9f554e8a2f3cfdf03e365c8b113daf7288b526,CC1NC(=O)CN(C(C)[*:1])C1=O,CC(C)[*:1]>>CCC(C)[*:1],CC(C)[*:1],CCC(C)[*:1],47879,8053,1,1,1.0,11,3,4,14,15,50,20+,COC(=O)[*:1]>>N#C[*:1],128a25693f68b47edde6af50ceaf616e623534d36884e892def6574d7b3de668,70c489424aa9bb9e4a59fe4200bb6a6ef21546a22d15eaa8f2f3bdb428563137,CC1NC(=O)CN(C(C)C(C)C)C1=O,CCC(C)C(C)N1CC(=O)NC(C)C1=O
76294f182073960c89e88cbc6955e0684d84f56c67f8440749c8a9cd7d0156f9,53e68a6430e162418ce4f49f0975f7e430f1206f972404af7f36abc6f5c305e0,CC(C(=O)N1CCC[NH+]([*:1])CC1)c1ccc(Cl)s1,CC(C)[*:1]>>CCC[*:1],CC(C)[*:1],CCC[*:1],31758,26008,1,1,1.0,17,3,3,20,20,49,20+,C[*:1]>>N#C[*:1],7cdb4165b42084b4f8bbc50ad1bcb36aa06bf9f8c7e7137aa6764e8958dfeb1a,62e69d97f1f2a8dd89fff62d8162d7408c2c25a357110752e03643b1cc447d0d,CC(C(=O)N1CCC[NH+](C(C)C)CC1)c1ccc(Cl)s1,CCC[NH+]1CCCN(C(=O)C(C)c2ccc(Cl)s2)CC1
de1de7399b277f97ec390637ecc2f47ccdcf2fb3350e124970b643bd4309ac86,ca208e6f31ddad86fda1f7674359daeb619db50f405580ad948fc667fe8c6c59,O=C(Cc1csc(-c2ccccc2Cl)n1)N1CCC([*:1])C1,COC(=O)[*:1]>>O=C(O)[*:1],COC(=O)[*:1],O=C(O)[*:1],36018,14602,1,1,1.0,20,4,3,24,23,46,20+,CC(C)[*:1]>>COC[*:1],7f921025b26a51cbdb8ff3910af148287d3bfc85c5546f6df1c0ca4d7d402806,88d6f8c4f7abac83d13f509f82c6965e20b147bb509fb442efeeed823f5c80b5,COC(=O)C1CCN(C(=O)Cc2csc(-c3ccccc3Cl)n2)C1,O=C(O)C1CCN(C(=O)Cc2csc(-c3ccccc3Cl)n2)C1
7c5c9c09286fa48a624e68df5bc4f5d689e42c22426038a48bf51e1f427c1ec2,836d96ae4a58e132b3d918b39314ed375a2e35a7087c72feb77e33651e35c2a1,CCCC1C(=O)NC(CC(C)C)C(=O)N1[*:1],CCC(C)[*:1]>>CC[*:1],CCC(C)[*:1],CC[*:1],6371,14999,1,1,1.0,15,4,2,19,17,46,20+,CC(C)(C)[*:1]>>CCC(C)[*:1],8d60e2a2bee98c67059c165828bf2d38f2104d15e4a6741ae81998f1239e85e7,eb7e222c051102d5bd57f003202b137544f86a6fa7ea0783bf0085a1c122f91f,CCCC1C(=O)NC(CC(C)C)C(=O)N1C(C)CC,CCCC1C(=O)NC(CC(C)C)C(=O)N1CC
1dca5378303a12cd9c232e4e86fbb3039a89b979e6c9ea5a5c2b26ad85b3ce55,ea75830321fc95abc594ad3bad4ca95784aae411a3021f26d9dd3876705a379e,FC(F)Oc1cncc(Nc2ccccc2[*:1])c1,F[*:1]>>N#C[*:1],F[*:1],N#C[*:1],2989,6942,1,1,1.0,17,1,2,18,19,46,20+,C[*:1]>>FC(F)(F)[*:1],13a8e130a731a24dd358250fe86c803a585b71601c3f113505cf0506b3f871a7,05900a0d16557b3541b7e6209fa492992ecd19264e0f116150b48c0d6739f4db,Fc1ccccc1Nc1cncc(OC(F)F)c1,N#Cc1ccccc1Nc1cncc(OC(F)F)c1
f37b76c4c4cde6b593bb33b3c9ab1d73da0a25c3dc0c059327aecda411f13323,f2342d4a3057dcdc970b14f24d1ddb3d6c2435e3e37c95da7a6ecc7236c8153e,CCC(C[*:1])C(=O)NCC1CC(Nc2cnc(C#N)cn2)C1,CCC[*:1]>>CC[*:1],CCC[*:1],CC[*:1],22469,13823,1,1,1.0,21,3,2,24,23,45,20+,Cl[*:1]>>O=[N+]([O-])[*:1],b8c5cc4102f231f047f9f492a94a3debd05193a148066fc28e6266cecb2ea6ee,7d5b4b7aba305eee6b44676ee481163d48c72ada72f17b9cbeb28e8a138801e8,CCCCC(CC)C(=O)NCC1CC(Nc2cnc(C#N)cn2)C1,CCCC(CC)C(=O)NCC1CC(Nc2cnc(C#N)cn2)C1
d3ac2992dc44f7734277220effbb0a4b8ab09356009fd98efd41d87380e86c8f,33b4f4dafda34b2c7d2b342fe00d5dab517fe1325136bb41f3ab9cdc2c955716,CCC1C(=O)NC([*:1])C(=O)N1C(C)CC(C)C,CC(C)(C)[*:1]>>CC[*:1],CC(C)(C)[*:1],CC[*:1],37566,48701,1,1,1.0,16,4,2,20,18,45,20+,Br[*:1]>>C[*:1],30abe27599222a51c31d981b1700cf46e8a24390d5301700c21584039e606648,c68c2446ff1e4b90657c1fb26ff5cc6c3ee72750a9fdf583a5898d3bb8eda6ab,CCC1C(=O)NC(C(C)(C)C)C(=O)N1C(C)CC(C)C,CCC1NC(=O)C(CC)N(C(C)CC(C)C)C1=O
396bfacc290bf94f8562682650ba4a88ac55d59ef06c5a6d97cc00c3aa6344fd,0a50979c219b8af23d2f95519d3d75d6e61c4898041d4850bbcf14ac1affd91f,O=C(O)C(C1CC2CCC1C2)[*:1],CO[*:1]>>N#C[*:1],CO[*:1],N#C[*:1],47665,19912,1,1,1.0,11,2,2,13,13,42,20+,CC(C)[*:1]>>c1ccc(C[*:1])cc1,2e68694b5169bd540a0ee865b558c754efd04af7ba15465299f26b2d944ec769,e0ffc7c9568576c7ebf72149a40330e285f23105a677aacc8661c0ecfa868df7,COC(C(=O)O)C1CC2CCC1C2,N#CC(C(=O)O)C1CC2CCC1C2
