query_position,target_hash,target_smiles,decoded_smiles_raw__correct_embedding,decoded_smiles_raw__shuffled_embedding,decoded_smiles_raw__wrong_molecule_embedding,decoded_smiles_raw__zero_embedding,decoded_canonical_smiles__correct_embedding,decoded_canonical_smiles__shuffled_embedding,decoded_canonical_smiles__wrong_molecule_embedding,decoded_canonical_smiles__zero_embedding,exact_canonical_reconstruction__correct_embedding,exact_canonical_reconstruction__shuffled_embedding,exact_canonical_reconstruction__wrong_molecule_embedding,exact_canonical_reconstruction__zero_embedding,molecular_identity_recovery__correct_embedding,molecular_identity_recovery__shuffled_embedding,molecular_identity_recovery__wrong_molecule_embedding,molecular_identity_recovery__zero_embedding,morgan_similarity_to_target__correct_embedding,morgan_similarity_to_target__shuffled_embedding,morgan_similarity_to_target__wrong_molecule_embedding,morgan_similarity_to_target__zero_embedding,condition_source_smiles__correct_embedding,condition_source_smiles__shuffled_embedding,condition_source_smiles__wrong_molecule_embedding,condition_source_smiles__zero_embedding,condition_source_identity_recovery__correct_embedding,condition_source_identity_recovery__shuffled_embedding,condition_source_identity_recovery__wrong_molecule_embedding,condition_source_identity_recovery__zero_embedding
5148,113e25293320f65bbf360781097a0df027642dd59c2fe5ad4b94a98e476245aa,CC1CC([NH+]2CCCC(C3CCCCC3)C2)CCO1,CC1CC([NH+]2CCCC(C3CCCCC3)C2)CCO1,CC([NH2+]Cc1cncn1C)C(=O)N1Cc2ccccc2C1,CC1CC([NH2+]C2CCC3CCCCC3C2)CCO1,CC(C)N1CCCC1C(=O)NCc1cnc(C(=O)[O-])c(F)c1,CC1CC([NH+]2CCCC(C3CCCCC3)C2)CCO1,CC([NH2+]Cc1cncn1C)C(=O)N1Cc2ccccc2C1,CC1CC([NH2+]C2CCC3CCCCC3C2)CCO1,CC(C)N1CCCC1C(=O)NCc1cnc(C(=O)[O-])c(F)c1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.028169014084507043,0.4186046511627907,0.06493506493506493,CC1CC([NH+]2CCCC(C3CCCCC3)C2)CCO1,CC([NH2+]Cc1cncn1C)C(=O)N1Cc2ccccc2C1,CC1CC([NH2+]C2CCC3CCCCC3C2)CCO1,,1.0,1.0,1.0,
7040,6a5d83c301f3e18c89501a63197c7c9931c8355f9139e52ac96e6f1e8a74556e,CC(C)(C)[NH+]1CCC(NC(=O)CC2(CS(C)(=O)=O)CC2)C1,CC(C)(C)[NH+]1CCC(NC(=O)CC2(CS(C)(=O)=O)CC2)C1,Cc1nc(CN(C)C2(CN)CCCOC2)cs1,CCC[NH+]1CCC(N(C)C(=O)CC2(CS(C)(=O)=O)CC2)C1,CC(C)N1CCCC1C(=O)NCc1cnc(C(=O)[O-])c(F)c1,CC(C)(C)[NH+]1CCC(NC(=O)CC2(CS(C)(=O)=O)CC2)C1,Cc1nc(CN(C)C2(CN)CCCOC2)cs1,CCC[NH+]1CCC(N(C)C(=O)CC2(CS(C)(=O)=O)CC2)C1,CC(C)N1CCCC1C(=O)NCc1cnc(C(=O)[O-])c(F)c1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0641025641025641,0.4,0.10975609756097561,CC(C)(C)[NH+]1CCC(NC(=O)CC2(CS(C)(=O)=O)CC2)C1,Cc1nc(CN(C)C2(CN)CCCOC2)cs1,CCC[NH+]1CCC(N(C)C(=O)CC2(CS(C)(=O)=O)CC2)C1,,1.0,1.0,1.0,
3333,d5db4ef64476d1ba6ccaacf2b552bcc6ab74ac8e9b676931fa582c479b571d91,CS(=O)c1ccc(C(=O)N(C2CC2)C2CC(=O)NC2=O)cc1,CS(=O)c1ccc(C(=O)N(C2CC2)C2CC(=O)NC2=O)cc1,CC(NC(=O)c1cn(C)nc1I)C1CCC(F)CC1,CS(=O)(=O)Nc1ccc(C(=O)N(C2CC2)C2CC(=O)NC2=O)cc1,CC(C)N1CCCC1C(=O)NCc1cnc(C(=O)[O-])c(F)c1,CS(=O)c1ccc(C(=O)N(C2CC2)C2CC(=O)NC2=O)cc1,CC(NC(=O)c1cn(C)nc1I)C1CCC(F)CC1,CS(=O)(=O)Nc1ccc(C(=O)N(C2CC2)C2CC(=O)NC2=O)cc1,CC(C)N1CCCC1C(=O)NCc1cnc(C(=O)[O-])c(F)c1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.1388888888888889,0.6346153846153846,0.10975609756097561,CS(=O)c1ccc(C(=O)N(C2CC2)C2CC(=O)NC2=O)cc1,CC(NC(=O)c1cn(C)nc1I)C1CCC(F)CC1,CS(=O)(=O)Nc1ccc(C(=O)N(C2CC2)C2CC(=O)NC2=O)cc1,,1.0,1.0,1.0,
976,b931a4c3c04acc844f84d0c5527785c0f503f02babe8a724badb3af17824b159,O=C(Cc1nnc[nH]1)NC1CN(Cc2coc(C3CC3)n2)C1,O=C(Cc1nnc[nH]1)NC1CN(Cc2coc(C3CC3)n2)C1,Cc1cc(Cl)cc(C)c1OC(C)c1nnc(N2CCC(S(C)(=O)=O)C2)n1CC1(O)CCC1,Cc1cnc(C(=O)NCC2CN(Cc3nnc(C4CC4)o3)C2)[nH]1,CC(C)N1CCCC1C(=O)NCc1cnc(C(=O)[O-])c(F)c1,O=C(Cc1nnc[nH]1)NC1CN(Cc2coc(C3CC3)n2)C1,Cc1cc(Cl)cc(C)c1OC(C)c1nnc(N2CCC(S(C)(=O)=O)C2)n1CC1(O)CCC1,Cc1cnc(C(=O)NCC2CN(Cc3nnc(C4CC4)o3)C2)[nH]1,CC(C)N1CCCC1C(=O)NCc1cnc(C(=O)[O-])c(F)c1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.12244897959183673,0.3157894736842105,0.1511627906976744,O=C(Cc1nnc[nH]1)NC1CN(Cc2coc(C3CC3)n2)C1,Cc1cc(Cl)cc(C)c1OC(C)c1nnc(N2CCC(S(C)(=O)=O)C2)n1CC1(O)CCC1,Cc1cc(C(=O)NCC2CN(Cc3nnc(C4CC4)o3)C2)[nH]n1,,1.0,1.0,0.0,
4302,aae90f1635abdb4fde2800a07b3f96def9c04ebc51970ff30a3b8def3af10654,C#CCOc1ccc(Nc2cnc(OCC)c(F)c2)cc1,C#CCOc1ccc(Nc2cnc(OCC)c(F)c2)cc1,CCCNC(C1CCOCC1)C1CN2CCCC2CO1,CCOc1ccc(Nc2c(F)cccc2OCOC)cn1,CC(C)N1CCCC1C(=O)NCc1cnc(C(=O)[O-])c(F)c1,C#CCOc1ccc(Nc2cnc(OCC)c(F)c2)cc1,CCCNC(C1CCOCC1)C1CN2CCCC2CO1,CCOc1ccc(Nc2c(F)cccc2OCOC)cn1,CC(C)N1CCCC1C(=O)NCc1cnc(C(=O)[O-])c(F)c1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0641025641025641,0.3225806451612903,0.1518987341772152,C#CCOc1ccc(Nc2cnc(OCC)c(F)c2)cc1,CCCNC(C1CCOCC1)C1CN2CCCC2CO1,CCOc1ccc(Nc2c(F)cccc2OCOC)cn1,,1.0,1.0,1.0,
9176,dc201063e8c168c3df35a9d7c2100a315c3532733eb45a109a5ace6fa3383d2f,CCN(CCC(=O)O)C(=O)NCC1CC2CCC1C2,CCN(CCC(=O)O)C(=O)NCC1CC2CCC1C2,CC(C[NH+](C)CCC1=CCCCC1)NC(=O)C1CC[NH+](C)C1,CC(CNC(=O)N(C)CC1CC2CCC1C2)C(=O)O,CC(C)N1CCCC1C(=O)NCc1cnc(C(=O)[O-])c(F)c1,CCN(CCC(=O)O)C(=O)NCC1CC2CCC1C2,CC(C[NH+](C)CCC1=CCCCC1)NC(=O)C1CC[NH+](C)C1,CC(CNC(=O)N(C)CC1CC2CCC1C2)C(=O)O,CC(C)N1CCCC1C(=O)NCc1cnc(C(=O)[O-])c(F)c1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.1282051282051282,0.4339622641509434,0.14285714285714285,CCN(CCC(=O)O)C(=O)NCC1CC2CCC1C2,CC(C[NH+](C)CCC1=CCCCC1)NC(=O)C1CC[NH+](C)C1,CC(CNC(=O)N(C)CC1CC2CCC1C2)C(=O)O,,1.0,1.0,1.0,
6438,8e3719ffe2d970a2273fdb635dd31fa38d408a20821c0f52e7dcd85750b795f3,Brc1ccc(C=[NH+]C2CCCCC2)cc1,Brc1ccc(C=[NH+]C2CCCCC2)cc1,O=C(NC1(CO)CCCC1)C1CC1c1cccc(O)c1,C=C(CNC(=O)C1CCCCCC1)c1ccccc1,CC(C)N1CCCC1C(=O)NCc1cnc(C(=O)[O-])c(F)c1,Brc1ccc(C=[NH+]C2CCCCC2)cc1,O=C(NC1(CO)CCCC1)C1CC1c1cccc(O)c1,C=C(CNC(=O)C1CCCCCC1)c1ccccc1,CC(C)N1CCCC1C(=O)NCc1cnc(C(=O)[O-])c(F)c1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.11864406779661017,0.1836734693877551,0.08695652173913043,Brc1ccc(C=[NH+]C2CCCCC2)cc1,O=C(NC1(CO)CCCC1)C1CC1c1cccc(O)c1,C=C(CNC(=O)C1CCCCCC1)c1ccccc1,,1.0,1.0,1.0,
5877,48c8e036bbc17d82ee526e06ca94f09fa028f156dfdc3b17395853dcecbee7c2,CCC(C)C1C(=O)NCC(=O)N1CCC(F)(F)F,CCC(C)C1C(=O)NCC(=O)N1CCC(F)(F)F,COC1C2CC3CN(C(=O)NCc4cccc(CSC)c4)C1C3C2,CC(C)C1NC(=O)C(C)N(CCCC(F)(F)F)C1=O,CC(C)N1CCCC1C(=O)NCc1cnc(C(=O)[O-])c(F)c1,CCC(C)C1C(=O)NCC(=O)N1CCC(F)(F)F,COC1C2CC3CN(C(=O)NCc4cccc(CSC)c4)C1C3C2,CC(C)C1NC(=O)C(C)N(CCCC(F)(F)F)C1=O,CC(C)N1CCCC1C(=O)NCc1cnc(C(=O)[O-])c(F)c1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.09876543209876543,0.35185185185185186,0.12987012987012986,CCC(C)C1C(=O)NCC(=O)N1CCC(F)(F)F,COC1C2CC3CN(C(=O)NCc4cccc(CSC)c4)C1C3C2,CC(C)C1NC(=O)C(C)N(CCCC(F)(F)F)C1=O,,1.0,1.0,1.0,
4155,512eff57af72e4f6f728f5cf836993f67c22aaa9e80c2b838a082d04fc753987,CC1CN(C(=O)NC(c2ccccc2)C2CCCO2)CC(C)N1C(=O)[O-],CC1CN(C(=O)NC(c2ccccc2)C2CCCO2)CC(C)N1C(=O)[O-],Cc1cccc(-c2cnn(CC(C)Nc3nccc(-c4cnn(C)c4)n3)n2)c1,CN(CC1CCCO1)C(=O)NC1CN(C(=O)[O-])CC1c1ccccc1,CC(C)N1CCCC1C(=O)NCc1cnc(C(=O)[O-])c(F)c1,CC1CN(C(=O)NC(c2ccccc2)C2CCCO2)CC(C)N1C(=O)[O-],Cc1cccc(-c2cnn(CC(C)Nc3nccc(-c4cnn(C)c4)n3)n2)c1,CN(CC1CCCO1)C(=O)NC1CN(C(=O)[O-])CC1c1ccccc1,CC(C)N1CCCC1C(=O)NCc1cnc(C(=O)[O-])c(F)c1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.09782608695652174,0.3561643835616438,0.18292682926829268,CC1CN(C(=O)NC(c2ccccc2)C2CCCO2)CC(C)N1C(=O)[O-],Cc1cccc(-n2cc(-c3ccnc(NC(C)Cn4cncn4)n3)cn2)c1,CN(CC1CCCOC1c1ccccc1)C(=O)NC1CN(C(=O)[O-])C1,,1.0,0.0,0.0,
8442,bebdcb7224d3613b05233a42857946cb6887cad069350ad8380cd89c75a136d9,O=C(OC(C(=O)[O-])c1ccccc1F)C1CCCc2[nH]ncc21,O=C([O-])C(OC(=O)C1CCCc2[nH]ncc21)c1ccccc1F,CC(C[NH2+]Cc1ccc(N2CCCCC2)o1)N1CCCC(C(=O)[O-])C1,COC(=O)c1ccc(COC(=O)C2CCCc3[nH]ncc32)cc1,CC(C)N1CCCC1C(=O)NCc1cnc(C(=O)[O-])c(F)c1,O=C(OC(C(=O)[O-])c1ccccc1F)C1CCCc2[nH]ncc21,CC(C[NH2+]Cc1ccc(N2CCCCC2)o1)N1CCCC(C(=O)[O-])C1,COC(=O)c1ccc(COC(=O)C2CCCc3[nH]ncc32)cc1,CC(C)N1CCCC1C(=O)NCc1cnc(C(=O)[O-])c(F)c1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.14772727272727273,0.4696969696969697,0.2073170731707317,O=C(OC(C(=O)[O-])c1ccccc1F)C1CCCc2[nH]ncc21,CC(C[NH2+]Cc1ccc(N2CCCC(C(=O)[O-])C2)o1)N1CCCCC1,COC(=O)c1ccc(COC(=O)C2CCCc3[nH]ncc32)cc1,,1.0,0.0,1.0,
6975,c74fa30887b8c049b1b14c2d1daeff4b321801c5d0cd78cbe01aedf93f4d10fc,Oc1cc(F)c(CN2CC3CC[NH+](Cc4ccccc4)C3C2)c(F)c1,Oc1cc(F)c(CN2CC3CC[NH+](Cc4ccccc4)C3C2)c(F)c1,NC(=O)C1(C(=O)NC2CC3CC(C2)N(C(=O)c2cccnn2)C3)CC1,[O-]c1ccc(F)c(F)c1CN1CC2CC[NH+](Cc3ccccc3)C2C1,CC(C)N1CCCC1C(=O)NCc1cnc(C(=O)[O-])c(F)c1,Oc1cc(F)c(CN2CC3CC[NH+](Cc4ccccc4)C3C2)c(F)c1,NC(=O)C1(C(=O)NC2CC3CC(C2)N(C(=O)c2cccnn2)C3)CC1,[O-]c1ccc(F)c(F)c1CN1CC2CC[NH+](Cc3ccccc3)C2C1,CC(C)N1CCCC1C(=O)NCc1cnc(C(=O)[O-])c(F)c1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.10465116279069768,0.6666666666666666,0.16049382716049382,Oc1cc(F)c(CN2CC3CC[NH+](Cc4ccccc4)C3C2)c(F)c1,NC(=O)C1(C(=O)NC2CC3CC(C2)N(C(=O)c2cccnn2)C3)CC1,[O-]c1ccc(F)c(F)c1CN1CC2CC[NH+](Cc3ccccc3)C2C1,,1.0,1.0,1.0,
6977,735898b32583b86bc9ceeef288642bbbbb231654dddfab851e3980ca9fb63172,C=CCC1(C(=O)NC2CC(Nc3ncnc4c3ncn4C)C2)CCC1,C=CCC1(C(=O)NC2CC(Nc3ncnc4c3ncn4C)C2)CCC1,CCC=C1CCC(C(O)CC=C2CC(O)C(C(=O)OC)C2)CC1CC1CC1,CCCC1(C(=O)NC2CC(Nc3ncnc4c3ncn4C)C2)CCC1,CC(C)N1CCCC1C(=O)NCc1cnc(C(=O)[O-])c(F)c1,C=CCC1(C(=O)NC2CC(Nc3ncnc4c3ncn4C)C2)CCC1,CCC=C1CCC(C(O)CC=C2CC(O)C(C(=O)OC)C2)CC1CC1CC1,CCCC1(C(=O)NC2CC(Nc3ncnc4c3ncn4C)C2)CCC1,CC(C)N1CCCC1C(=O)NCc1cnc(C(=O)[O-])c(F)c1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.13829787234042554,0.7666666666666667,0.16853932584269662,C=CCC1(C(=O)NC2CC(Nc3ncnc4c3ncn4C)C2)CCC1,CCC1CCC(C(CCC=C2CC3CC(O)C(C=CCO)C3C2)C(=O)OC)C1,CCCC1(C(=O)NC2CC(Nc3ncnc4c3ncn4C)C2)CCC1,,1.0,0.0,1.0,
7132,38e5c021e7d6df86e43e62a7aacf0ec1c249941f2cd8ab8851c821018ac78dac,CC1(N)CCCCC1c1nc(-c2cccc3ccccc23)no1,CC1(N)CCCCC1c1nc(-c2cccc3ccccc23)no1,COCc1cnc(CNC(=O)Nc2cc(COC)cs2)s1,CC1(C)CCCCC1C(N)Cc1nc2ccccc2o1,CC(C)N1CCCC1C(=O)NCc1cnc(C(=O)[O-])c(F)c1,CC1(N)CCCCC1c1nc(-c2cccc3ccccc23)no1,COCc1csc(NC(=O)NCc2ncc(COC)s2)c1,CC1(C)CCCCC1C(N)Cc1nc2ccccc2o1,CC(C)N1CCCC1C(=O)NCc1cnc(C(=O)[O-])c(F)c1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.09876543209876543,0.27941176470588236,0.10588235294117647,CC1(N)CCCCC1c1nc(-c2cccc3ccccc23)no1,COCc1csc(CNC(=O)Nc2ncc(COC)s2)c1,CC1(C)CCCCC1C(N)Cc1nc2ccccc2o1,,1.0,0.0,1.0,
9589,93d31de9f9515819f8a39e1f1a4bbc32f597989c25773a0990eda3015ccd632a,CC1CN(CCNC(=O)C(=O)Nc2ccc(Cl)nc2)C(C)CO1,CC1CN(CCNC(=O)C(=O)Nc2ccc(Cl)nc2)C(C)CO1,CC(CNC(=O)c1ccc(Br)s1)CN(C)C(=O)Cn1ccnc1,CC1CN(C(C)CNC(=O)C(=O)Nc2cncc(F)c2)CC(C)O1,CC(C)N1CCCC1C(=O)NCc1cnc(C(=O)[O-])c(F)c1,CC1CN(CCNC(=O)C(=O)Nc2ccc(Cl)nc2)C(C)CO1,CC(CNC(=O)c1ccc(Br)s1)CN(C)C(=O)Cn1ccnc1,CC1CN(C(C)CNC(=O)C(=O)Nc2cncc(F)c2)CC(C)O1,CC(C)N1CCCC1C(=O)NCc1cnc(C(=O)[O-])c(F)c1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.14606741573033707,0.32432432432432434,0.17647058823529413,CC1CN(CCNC(=O)C(=O)Nc2ccc(Cl)nc2)C(C)CO1,CC(CNC(=O)CN(C)C(=O)c1ccc(Br)s1)Cn1ccnc1,CC1CN(C(C)CNC(=O)C(=O)Nc2cncc(F)c2)CC(C)O1,,1.0,0.0,1.0,
8757,391e20353e67a2c0acf86641921770dd2dd58c342c6aa5019bd9d3b146cc37f9,CC(C)C(C#N)NC(=O)C1CC2CCC1C2,CC(C)C(C#N)NC(=O)C1CC2CCC1C2,CCc1onc(C)c1CC(=O)NC1CC[NH+](CCC2CC2)C1,C#CC(CC)NC(=O)C1CC2CCC1C2,CC(C)N1CCCC1C(=O)NCc1cnc(C(=O)[O-])c(F)c1,CC(C)C(C#N)NC(=O)C1CC2CCC1C2,CCc1onc(C)c1CC(=O)NC1CC[NH+](CCC2CC2)C1,C#CC(CC)NC(=O)C1CC2CCC1C2,CC(C)N1CCCC1C(=O)NCc1cnc(C(=O)[O-])c(F)c1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.1232876712328767,0.5333333333333333,0.18309859154929578,CC(C)C(C#N)NC(=O)C1CC2CCC1C2,CCc1noc(CC)c1CC(=O)NC1CC[NH+](CCC2CC2)C1,C#CC(CC)NC(=O)C1CC2CCC1C2,,1.0,0.0,1.0,
4713,ca5e724847a28a33f02848a24f60edbd69da6310dd8094a795a0689dd8871124,CCCC1(C(=O)NC2CC(Nc3ncnc4c3ncn4C)C2)CCC1,CCCC1(C(=O)NC2CC(Nc3ncnc4c3ncn4C)C2)CCC1,CCCCn1ncc(NC(=O)Nc2oc(C)c(C)n2)c1C,C=CCC1(C(=O)NC2CC(Nc3ncnc4c3ncn4C)C2)CCC1,CC(C)N1CCCC1C(=O)NCc1cnc(C(=O)[O-])c(F)c1,CCCC1(C(=O)NC2CC(Nc3ncnc4c3ncn4C)C2)CCC1,CCCCn1ncc(NC(=O)Nc2nc(C)c(C)o2)c1C,C=CCC1(C(=O)NC2CC(Nc3ncnc4c3ncn4C)C2)CCC1,CC(C)N1CCCC1C(=O)NCc1cnc(C(=O)[O-])c(F)c1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.17073170731707318,0.7666666666666667,0.1724137931034483,CCCC1(C(=O)NC2CC(Nc3ncnc4c3ncn4C)C2)CCC1,CCCCn1ncc(NC(=O)Nc2nc(C)c(C)o2)c1C,C=CCC1(C(=O)NC2CC(Nc3ncnc4c3ncn4C)C2)CCC1,,1.0,1.0,1.0,
6324,7b0da541c82f36939988a7877c584924a1c5e10a1dee8eae0bf81d7689a526ef,CC(CNC(=O)c1nccs1)C[NH2+]CC(=O)NC1CCCC1,CC(CNC(=O)c1nccs1)C[NH2+]CC(=O)NC1CCCC1,COC(C)(c1noc(-c2ccc(OC(F)F)c(F)c2)n1)C1CC1,O=C(NCC(O)C[NH2+]CC1CCCCC1)c1cncs1,CC(C)N1CCCC1C(=O)NCc1cnc(C(=O)[O-])c(F)c1,CC(CNC(=O)c1nccs1)C[NH2+]CC(=O)NC1CCCC1,COC(C)(c1noc(-c2ccc(OC(F)F)c(F)c2)n1)C1CC1,O=C(NCC(O)C[NH2+]CC1CCCCC1)c1cncs1,CC(C)N1CCCC1C(=O)NCc1cnc(C(=O)[O-])c(F)c1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0898876404494382,0.34285714285714286,0.2073170731707317,CC(CNC(=O)c1nccs1)C[NH2+]CC(=O)NC1CCCC1,COC(C)(c1noc(-c2ccc(OC(F)F)c(F)c2)n1)C1CC1,O=C(NCC(O)C[NH2+]CC1CCCCC1)c1cncs1,,1.0,1.0,1.0,
8290,76831c1d0c5eb0a101736f0c205fa0e936ed8a5a6421acd6d53f8f053fdb9d14,CCC(C[NH+]1CC2CCCN(C(=O)Cc3cncc(C)c3)C2C1)OC,CCC(C[NH+]1CC2CCCN(C(=O)Cc3cncc(C)c3)C2C1)OC,CCOC(=O)CN1C(=O)SC(=Cc2cn(CC(=O)N3CCCCCC3)c3ccccc23)C1=O,Cc1ccc(CC(=O)N2CCCC3C[NH+](CCF)CC32)cn1,CC(C)N1CCCC1C(=O)NCc1cnc(C(=O)[O-])c(F)c1,CCC(C[NH+]1CC2CCCN(C(=O)Cc3cncc(C)c3)C2C1)OC,CCOC(=O)CN1C(=O)SC(=Cc2cn(CC(=O)N3CCCCCC3)c3ccccc23)C1=O,Cc1ccc(CC(=O)N2CCCC3C[NH+](CCF)CC32)cn1,CC(C)N1CCCC1C(=O)NCc1cnc(C(=O)[O-])c(F)c1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.16,0.4794520547945205,0.2159090909090909,CCC(C[NH+]1CC2CCCN(C(=O)Cc3cncc(C)c3)C2C1)OC,CCOC(=O)Cn1cc(C=C2SC(=O)N(CC(=O)N3CCCCCC3)C2=O)c2ccccc21,Cc1ccc(CC(=O)N2CCCC3C[NH+](CCF)CC32)cn1,,1.0,0.0,1.0,
2370,d570d735d83fd78400dfb90d574fb116d571318ab0d870e389de8e5153bf91a6,Cc1cc(C)nc(NC(=O)CN2CSCCSC2)c1,Cc1cc(C)nc(NC(=O)CN2CSCCSC2)c1,Cc1ccc(CCCNC(=O)NCC2(C)CCOC2)c(C)c1,COc1cccc(NC(=O)C(C)N2CSCCSC2)n1,CC(C)N1CCCC1C(=O)NCc1cnc(C(=O)[O-])c(F)c1,Cc1cc(C)nc(NC(=O)CN2CSCCSC2)c1,Cc1ccc(CCCNC(=O)NCC2(C)CCOC2)c(C)c1,COc1cccc(NC(=O)C(C)N2CSCCSC2)n1,CC(C)N1CCCC1C(=O)NCc1cnc(C(=O)[O-])c(F)c1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.16666666666666666,0.3114754098360656,0.17333333333333334,Cc1cc(C)nc(NC(=O)CN2CSCCSC2)c1,Cc1ccc(CCCNC(=O)NCC2(C)CCOC2)c(C)c1,COc1cccc(NC(=O)C(C)N2CSCCSC2)n1,,1.0,1.0,1.0,
6690,2eeaaaa7e4d8cdeeabe9585fe81b1836e73c461d1bd2c3b99cea17b09273413b,CC(Nc1ncnc2ccsc12)C1(S(C)(=O)=O)CC1,CC(Nc1ncnc2ccsc12)C1(S(C)(=O)=O)CC1,NCC1(CC(=O)N(CCO)C2CCS(=O)(=O)C2)CCC1,CCS(=O)(=O)C1(CNc2nc(-c3ccccc3Cl)cs2)CC1,CC(C)N1CCCC1C(=O)NCc1cnc(C(=O)[O-])c(F)c1,CC(Nc1ncnc2ccsc12)C1(S(C)(=O)=O)CC1,NCC1(CC(=O)N(CCO)C2CCS(=O)(=O)C2)CCC1,CCS(=O)(=O)C1(CNc2nc(-c3ccccc3Cl)cs2)CC1,CC(C)N1CCCC1C(=O)NCc1cnc(C(=O)[O-])c(F)c1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.06493506493506493,0.19444444444444445,0.1518987341772152,CC(Nc1ncnc2ccsc12)C1(S(C)(=O)=O)CC1,NCC1(CC(=O)N(CCO)C2CCS(=O)(=O)C2)CCC1,CCS(=O)(=O)C1(CNc2nc(-c3ccccc3Cl)cs2)CC1,,1.0,1.0,1.0,
6169,a72411daae08d1e4d160f94aff594d82f0a6979c2eea176d8af265b9ace6edb1,Cc1cnc(-n2cc([N+](=O)[O-])c(C(=O)O)n2)nc1,Cc1cnc(-n2cc([N+](=O)[O-])c(C(=O)O)n2)nc1,COc1ccc(-c2nc(CC(=O)N3CCCC3CC(C)O)cs2)cc1OC,CCOC(=O)c1cnc(-n2cc([N+](=O)[O-])cn2)nc1C,CC(C)N1CCCC1C(=O)NCc1cnc(C(=O)[O-])c(F)c1,Cc1cnc(-n2cc([N+](=O)[O-])c(C(=O)O)n2)nc1,COc1ccc(-c2nc(CC(=O)N3CCCC3CC(C)O)cs2)cc1OC,CCOC(=O)c1cnc(-n2cc([N+](=O)[O-])cn2)nc1C,CC(C)N1CCCC1C(=O)NCc1cnc(C(=O)[O-])c(F)c1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.10975609756097561,0.3559322033898305,0.1780821917808219,Cc1cnc(-n2cc([N+](=O)[O-])c(C(=O)O)n2)nc1,COc1ccc(-c2nc(CC(=O)N3CCCC3CC(C)O)cs2)cc1OC,CCOC(=O)c1cnc(-n2cc([N+](=O)[O-])cn2)nc1C,,1.0,1.0,1.0,
2532,5d89eae23ec6ab586cccb4f142dde951c245e609fecf4e88af26f76a136c193a,CCCC1CC1C(=O)NC1CCCCC1Nc1ccc2nccnc2n1,CCCC1CC1C(=O)NC1CCCCC1Nc1ccc2nccnc2n1,CCOC(=O)CC(C)(CCC(C)(CC(C)(C)C(=O)O)C(=O)OCC)C(=O)OC1C2CC(C2)C1(C)C(=O)O,CCCC1(C(=O)NC2CC(Nc3ncnc4c3ncn4C)C2)CCC1,CC(C)N1CCCC1C(=O)NCc1cnc(C(=O)[O-])c(F)c1,CCCC1CC1C(=O)NC1CCCCC1Nc1ccc2nccnc2n1,CCOC(=O)CC(C)(CCC(C)(CC(C)(C)C(=O)O)C(=O)OCC)C(=O)OC1C2CC(C2)C1(C)C(=O)O,CCCC1(C(=O)NC2CC(Nc3ncnc4c3ncn4C)C2)CCC1,CC(C)N1CCCC1C(=O)NCc1cnc(C(=O)[O-])c(F)c1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.1111111111111111,0.23170731707317074,0.1927710843373494,CCCC1CC1C(=O)NC1CCCCC1Nc1ccc2nccnc2n1,CCOC(=O)C(C)(CO)CC(CO)(CC(CC)(CC(=O)OC1CC2CCC1(C)C2(C)C)C(=O)O)C(=O)OC,CCCC1(C(=O)NC2CC(Nc3ncnc4c3ncn4C)C2)CCC1,,1.0,0.0,1.0,
