query_id,pair_id,core,transform,lhs_index,rhs_index,lhs_hash,rhs_hash,lhs_substituent,rhs_substituent,lhs_parent_heavy_atoms,rhs_parent_heavy_atoms,seed_hash,target_hash,seed_smiles,target_smiles
2d700bfc2ea0a91ed13a89d21118cca30a5cab92bfd90e6810a67e8085757c4a,2a2c8a006c50b1ef74a3fd66111d5fddfda1959bf8c2a0a287457fcf18314075,CCN(C(=O)C1CC2(CC2)C1)C1CC[NH+]([*:1])C1,C[*:1]>>OCC[*:1],21003,24267,5782d292ac777e6bedd6c773861a9049aa6c8afcc9bbce1e010cdca1673d1374,6b800c4c35cc1e20d7dc655a73b914c2c6cf395c2b760d023bffe4d7bff8309c,C[*:1],OCC[*:1],17,19,5782d292ac777e6bedd6c773861a9049aa6c8afcc9bbce1e010cdca1673d1374,6b800c4c35cc1e20d7dc655a73b914c2c6cf395c2b760d023bffe4d7bff8309c,CCN(C(=O)C1CC2(CC2)C1)C1CC[NH+](C)C1,CCN(C(=O)C1CC2(CC2)C1)C1CC[NH+](CCO)C1
f6ad151c989841f95eff2621cc2136f751c4aaa2717aa493aa13bc87b090d526,026bd81e0bcc28ef331041c4178a6f987ec3b0c064674719cabdca01e9b52e39,O=C(NCC1CN([*:1])CCO1)c1c(Cl)cncc1Cl,CCCC[*:1]>>CCC[*:1],10473,22197,d7d73fed13e2921a78a75717bd78e18bb7ec7d23943f583e6ac5b1a6c26d440a,4b0a9f91b882a174b8ee6c7211c5cab12fc4250af8192fc4cd7b0009594d020b,CCCC[*:1],CCC[*:1],22,21,d7d73fed13e2921a78a75717bd78e18bb7ec7d23943f583e6ac5b1a6c26d440a,4b0a9f91b882a174b8ee6c7211c5cab12fc4250af8192fc4cd7b0009594d020b,CCCCN1CCOC(CNC(=O)c2c(Cl)cncc2Cl)C1,CCCN1CCOC(CNC(=O)c2c(Cl)cncc2Cl)C1
76f1ba49fc9f26750eef4c91d8acdbd642a88e15ceb8be880a8f82e2f1486335,1a40f60f6009238dd71c3ea99a3a3573d3689625f788e975371559ad978096eb,COc1cccc(C(=O)NCC2COCCN2C[*:1])c1C,C=C[*:1]>>COC[*:1],41757,39392,24cf1bbc81c3a2c29b91847bbaae1e33b1d0d4fe89d311729ebdf75efb32b566,2f025c4ad998a482d7db95297bbc8a899f587400e43f9c3cf60e64e68095ab20,C=C[*:1],COC[*:1],22,23,24cf1bbc81c3a2c29b91847bbaae1e33b1d0d4fe89d311729ebdf75efb32b566,2f025c4ad998a482d7db95297bbc8a899f587400e43f9c3cf60e64e68095ab20,C=CCN1CCOCC1CNC(=O)c1cccc(OC)c1C,COCCN1CCOCC1CNC(=O)c1cccc(OC)c1C
a91ac5e98f0bcaff212f60db6f1546028909b99e010471007f1ff2f8cca50344,c3db7a28c7663dd57bfc42ffc424fb33fdaeceeb8f7deacfce803967f9bf5c92,FC1(F)CC2CCC(N2)C1Cc1ccc([*:1])cc1,C[*:1]>>Cl[*:1],23249,46983,48aca7d2496a3972cdd1d61fd9dfd1da52323a68a5f59bed3347ab8ada44b3f2,43e7cbc963f6cdd1adf9921b2100d2fa1475c2c3ccc36b41d3748440b42bce36,C[*:1],Cl[*:1],18,18,48aca7d2496a3972cdd1d61fd9dfd1da52323a68a5f59bed3347ab8ada44b3f2,43e7cbc963f6cdd1adf9921b2100d2fa1475c2c3ccc36b41d3748440b42bce36,Cc1ccc(CC2C3CCC(CC2(F)F)N3)cc1,FC1(F)CC2CCC(N2)C1Cc1ccc(Cl)cc1
07440a1ff921f5727f33bf68a08aa16cb5159b381c41d67f6562453d2552f923,a6553d0b16dd55241984ba365164ac5058a1d573a1922de623583b6178dbe887,CC(C)C(NC(=O)NCc1ccccc1)C(=O)N1CCCC([*:1])C1,CO[*:1]>>O=C(O)[*:1],19460,28800,105139d2b4251bfed2c67fc88ae665ecc32c4738c1078d708e2596bfee7082f7,0b1df14fc662573611546d615218bca0fcae34f4308c4ed921e9800a0f852cb1,CO[*:1],O=C(O)[*:1],25,26,105139d2b4251bfed2c67fc88ae665ecc32c4738c1078d708e2596bfee7082f7,0b1df14fc662573611546d615218bca0fcae34f4308c4ed921e9800a0f852cb1,COC1CCCN(C(=O)C(NC(=O)NCc2ccccc2)C(C)C)C1,CC(C)C(NC(=O)NCc1ccccc1)C(=O)N1CCCC(C(=O)O)C1
4cce961e187b4b849f7005c27b3b005972e501fa9fe6ecf9946024b722e20725,a8650c2ee36713708a4d429f1e24ad2c75acaab6c63091d9cd3ef7be7827b0cc,NC(=O)c1cccc(Nc2ccc([*:1])nc2)c1N,C[*:1]>>FC(F)(F)[*:1],19391,35597,484de38f0354348a20221712191a7bd5d299d25a8e10e3db245b370cb68bb808,48fa38bb924a508b630c67abbd954ef848d99cc54050db71cfc06c98bb73be51,C[*:1],FC(F)(F)[*:1],18,21,484de38f0354348a20221712191a7bd5d299d25a8e10e3db245b370cb68bb808,48fa38bb924a508b630c67abbd954ef848d99cc54050db71cfc06c98bb73be51,Cc1ccc(Nc2cccc(C(N)=O)c2N)cn1,NC(=O)c1cccc(Nc2ccc(C(F)(F)F)nc2)c1N
f132cf7361debb199ea3aa1f73a7ff1d85529a7e6b4fa59b7760323d07686504,cef3f7e26c5af76957709f9a07eee31916d7d1a49f9404bad35f083143aadd33,NC(=O)c1cc(F)cc(Nc2cncc([*:1])c2)c1,CO[*:1]>>F[*:1],26048,1505,1bb417ae8a67b3bfa59413e8015d4a9a009b402b396f5555b75b8e918ef8b663,96aef6b9acf0b0a5f77fd3d3611fc53a39ef376bef84e2969f5e0806c26f409c,CO[*:1],F[*:1],19,18,1bb417ae8a67b3bfa59413e8015d4a9a009b402b396f5555b75b8e918ef8b663,96aef6b9acf0b0a5f77fd3d3611fc53a39ef376bef84e2969f5e0806c26f409c,COc1cncc(Nc2cc(F)cc(C(N)=O)c2)c1,NC(=O)c1cc(F)cc(Nc2cncc(F)c2)c1
2a8895d4e179501829ee1dabab9329709899233192182d945ba9cd22dbcad052,e30f001bd30124841833f8d338bee89524bc5486c1fe22c7ba8fe512f31c5c55,CC1(C(=O)N2CCC2CNC(=O)c2cc([*:1])on2)CNC(=O)C1,CCC[*:1]>>CC[*:1],33266,747,504f9e16e83b770c525fd34556b16613d0e15a3dc3504a90166fd812d6f56dd0,6d50fac40d149f2abd00088b28f43076349b3e8ad69298c69900a6c3379da196,CCC[*:1],CC[*:1],25,24,504f9e16e83b770c525fd34556b16613d0e15a3dc3504a90166fd812d6f56dd0,6d50fac40d149f2abd00088b28f43076349b3e8ad69298c69900a6c3379da196,CCCc1cc(C(=O)NCC2CCN2C(=O)C2(C)CNC(=O)C2)no1,CCc1cc(C(=O)NCC2CCN2C(=O)C2(C)CNC(=O)C2)no1
8c568f1dd4fb248c8dfdc125525a7bea8be31415b182186be8b2dd127705411f,cdfe56da2960b9a8e3c8b62de216113dcfe1aa1df428acc5199ebbfd823a028e,Cc1ccc(Cn2nnc(C(=O)Nc3ccc([*:1])cc3F)c2-n2cccc2)cc1,C[*:1]>>F[*:1],2876,3589,cc7e133e90199b7c22141d046edb74182d22c0ab92ee75eb8893ec91298ee093,126b2871fcc8ec6bfa362db98e735ca96e4bab2dc0a2ab5cacf2dc95495fb4fd,C[*:1],F[*:1],29,29,cc7e133e90199b7c22141d046edb74182d22c0ab92ee75eb8893ec91298ee093,126b2871fcc8ec6bfa362db98e735ca96e4bab2dc0a2ab5cacf2dc95495fb4fd,Cc1ccc(Cn2nnc(C(=O)Nc3ccc(C)cc3F)c2-n2cccc2)cc1,Cc1ccc(Cn2nnc(C(=O)Nc3ccc(F)cc3F)c2-n2cccc2)cc1
a4c15a63c3c12692aa796c5330e62b9a4a140315b09eff6970b355a1ebc5cc8a,7c5b834486fad40f05e0e64d0572401846035f335ab0587f22fc99e958f1ff09,OC(CNC1CCCC1S[*:1])c1ccccc1,CC[*:1]>>C[*:1],11096,22037,977008221391a34b7d46b34d3d4d4b2ac6993b179a0e2374378321a2415a86dd,af20a3b7f542e7aa8ebd139d3a30a2f0141fe914809a9fcb519de54fc3f2f529,CC[*:1],C[*:1],18,17,977008221391a34b7d46b34d3d4d4b2ac6993b179a0e2374378321a2415a86dd,af20a3b7f542e7aa8ebd139d3a30a2f0141fe914809a9fcb519de54fc3f2f529,CCSC1CCCC1NCC(O)c1ccccc1,CSC1CCCC1NCC(O)c1ccccc1
4cdb05ece0b205a9341fefc27ea9732d6fd5f7e40c0165a9d4adf7857ab2f9aa,e822eefda51c39b5c07db65165581533f25f38e741c9d7db1d6d2803f1cc87b3,COc1cccc(C(CNC(=O)C2([*:1])CCCC2)N(C)C)c1,COc1cccc([*:1])c1>>Fc1ccc([*:1])cc1,33697,1678,8bcd82a7c44526b277ad60ad47d21a64e4f1f30e76c31071c0c07055fc595153,453b90fbdbb6f6b4a6be043025502bf4d41c4395526303105617931b72578f12,COc1cccc([*:1])c1,Fc1ccc([*:1])cc1,29,28,8bcd82a7c44526b277ad60ad47d21a64e4f1f30e76c31071c0c07055fc595153,453b90fbdbb6f6b4a6be043025502bf4d41c4395526303105617931b72578f12,COc1cccc(C(CNC(=O)C2(c3cccc(OC)c3)CCCC2)N(C)C)c1,COc1cccc(C(CNC(=O)C2(c3ccc(F)cc3)CCCC2)N(C)C)c1
b1d5e326de3b3bbb0970ecbe069a9b79ff01911364c57739b73379835dff436f,19f20a40a4f9cd730261e2f4e44607bd1c55e057edfe3318664f6a5e271890de,CCc1c2c(nc3ccc(OC(=O)[*:1])cc13)-c1cc3c(c(=O)n1C2)COC(=O)C3(O)CC,CCCC[*:1]>>C[*:1],43813,48340,94465c2ba27200d381509c3ee8cb1e24c23721c8c14f20ad9ec4b409ee4e79ce,d780cb121c70ee15c8123140a76e4c68565f412177f21bf6fb96099aabd2207a,CCCC[*:1],C[*:1],35,32,94465c2ba27200d381509c3ee8cb1e24c23721c8c14f20ad9ec4b409ee4e79ce,d780cb121c70ee15c8123140a76e4c68565f412177f21bf6fb96099aabd2207a,CCCCC(=O)Oc1ccc2nc3c(c(CC)c2c1)Cn1c-3cc2c(c1=O)COC(=O)C2(O)CC,CCc1c2c(nc3ccc(OC(C)=O)cc13)-c1cc3c(c(=O)n1C2)COC(=O)C3(O)CC
89ac8bf64797ae0cb8de951c7d38edf48de09f7b5f4b0bb9924bd2e8e6757edf,5f20d05912861abe94848d53f932cba59029bd5d93b07b2b0e33f13a956a4af4,Cc1nn(C)cc1C(=O)NCC1CCCCC1NC(=O)[*:1],CC(C)[*:1]>>COC[*:1],27653,16491,28f01b514c67a584bc92e7d29069a2c8e854cec7de49b89216b96987614af02b,fee846ccf9c598847db63426c61ffc58b1d31b583b85555a8aa6b403853346ae,CC(C)[*:1],COC[*:1],23,23,28f01b514c67a584bc92e7d29069a2c8e854cec7de49b89216b96987614af02b,fee846ccf9c598847db63426c61ffc58b1d31b583b85555a8aa6b403853346ae,Cc1nn(C)cc1C(=O)NCC1CCCCC1NC(=O)C(C)C,COCC(=O)NC1CCCCC1CNC(=O)c1cn(C)nc1C
76092d45a64ed376a6e67b26267374beb175a2eae6fa2fedc6024f5de3caafe7,1d2630703a1d8f19f74a5617b10547bdfb837bbda68b085dd706d0b179477f48,CCC1C(=O)NC([*:1])C(=O)N1CCC(C)SC,CC(C)[*:1]>>CCC[*:1],26607,10029,cb48e65a0baa873112247fcc0da19cf0b60ef0b3859a2f35f28f96d91ebf3dce,d2d2963cd16f85763506ace7fbfad2e4a27d36f03b3e5cc716f475cc3a1a120f,CC(C)[*:1],CCC[*:1],19,19,cb48e65a0baa873112247fcc0da19cf0b60ef0b3859a2f35f28f96d91ebf3dce,d2d2963cd16f85763506ace7fbfad2e4a27d36f03b3e5cc716f475cc3a1a120f,CCC1C(=O)NC(C(C)C)C(=O)N1CCC(C)SC,CCCC1NC(=O)C(CC)N(CCC(C)SC)C1=O
70585ec5b70ccfff44e2e3c1945ecf2d8888d6c2b7d5c4c83fdd333c78d738db,d281d3a4b024199b2a2cf4120c885c0dacea23c75e45e6c772011e90d4fd8912,c1ccc2c(-c3csc([*:1])n3)coc2c1,C[*:1]>>O=C(O)[*:1],47944,20053,f02bcf07fe1aa73bcf1a7d44e9130636162318c0a4c60dcb5ace7713873ebced,e2e8206ed38713ef91159386141ee2f0c465b19faef1ec0954bbb151889b345c,C[*:1],O=C(O)[*:1],15,17,f02bcf07fe1aa73bcf1a7d44e9130636162318c0a4c60dcb5ace7713873ebced,e2e8206ed38713ef91159386141ee2f0c465b19faef1ec0954bbb151889b345c,Cc1nc(-c2coc3ccccc23)cs1,O=C(O)c1nc(-c2coc3ccccc23)cs1
bd8a08b6f4c5caf6e97f137148a6d9ec851840bf5cf17049bd05fbf5dad09134,8338f1cb59bf3f799950d7c2f4e387f6d325be4b0d18fb9c859c515729abe641,CCCNC(CN(C)C1CCCC1)c1ccc([*:1])cc1,CO[*:1]>>C[*:1],18251,22819,83ffba3ba3a23c05307b483310b7d7656475f203b1de10a1207b9f6880491ed9,7968c7c8aeacb67d69f693cdf1bd65e788a22b0b985a45cec6b8115d1d2795ea,CO[*:1],C[*:1],21,20,83ffba3ba3a23c05307b483310b7d7656475f203b1de10a1207b9f6880491ed9,7968c7c8aeacb67d69f693cdf1bd65e788a22b0b985a45cec6b8115d1d2795ea,CCCNC(CN(C)C1CCCC1)c1ccc(OC)cc1,CCCNC(CN(C)C1CCCC1)c1ccc(C)cc1
6481ba94815cc94d10fa552fd1a2a040ad9698786d35e4a30d468f44295402cc,5401129defdd74b572726e425472f688b8881d5b946e973a7c3c025d018ed53c,Cc1cc(C)n(CCC(=O)NC2CC(NC(=O)C3CC3[*:1])C2)n1,CCC[*:1]>>C[*:1],21192,94,3f4b213bf8b4d3b73a0de271352f0ac367a9a8ba7a5188fc6f792b290435f6b9,a6876def1d74915f4e58cdacd2a28c6f583fb15748fc595885478a8a03daa702,CCC[*:1],C[*:1],25,23,3f4b213bf8b4d3b73a0de271352f0ac367a9a8ba7a5188fc6f792b290435f6b9,a6876def1d74915f4e58cdacd2a28c6f583fb15748fc595885478a8a03daa702,CCCC1CC1C(=O)NC1CC(NC(=O)CCn2nc(C)cc2C)C1,Cc1cc(C)n(CCC(=O)NC2CC(NC(=O)C3CC3C)C2)n1
f000a175e200f65c84b3f8394cdeb12971d9c33b487c9880b98a3a9ed2293cc6,786c7a5b73db7909435ab8004bc70f0db03bfbab097b1f7c0eb14f01558a1864,O=C(CC1CCCCC1)N(C1CCC1)[*:1],C[*:1]>>OCC[*:1],38580,3237,b3e388bfe52a7993c169837c99c702e1816922a61629e4be81166b619346965a,bddc4f002485d0cd143f0269110043d12bd007515d679c0f202146d0bcdf61c2,C[*:1],OCC[*:1],15,17,b3e388bfe52a7993c169837c99c702e1816922a61629e4be81166b619346965a,bddc4f002485d0cd143f0269110043d12bd007515d679c0f202146d0bcdf61c2,CN(C(=O)CC1CCCCC1)C1CCC1,O=C(CC1CCCCC1)N(CCO)C1CCC1
f467664779784332e29a835274b694b34e8ee4759e698c43fe4616ee6830f420,3d6d8ecd895e0a8850a092051a3fcdfc6ab33338709e1567614bb58ea5ab01a3,NC1C(=O)N2C(C(=O)O)=C(CSc3n[nH]c(=O)c(=O)n3[*:1])CSC12,CCCC[*:1]>>CCC[*:1],24531,18491,78d584f3bb1a01c9548eeb029257c70fe8d353e3adc3376267ff0c3c9165fcd5,a5c3c7c56c3790e8e92280ee87a4c5177ac2716c35eb9ebe5f0da2a9dff34a7d,CCCC[*:1],CCC[*:1],27,26,78d584f3bb1a01c9548eeb029257c70fe8d353e3adc3376267ff0c3c9165fcd5,a5c3c7c56c3790e8e92280ee87a4c5177ac2716c35eb9ebe5f0da2a9dff34a7d,CCCCn1c(SCC2=C(C(=O)O)N3C(=O)C(N)C3SC2)n[nH]c(=O)c1=O,CCCn1c(SCC2=C(C(=O)O)N3C(=O)C(N)C3SC2)n[nH]c(=O)c1=O
69416f3afd058175ee86d3118a1f5b8e4a55609590d76471bcd7a0c2279a8177,f5d4c2194fe750457ce3dc07b04d8e0d2a0da020ffb9af9ea19cc492158ae9d4,CN=C(NCCc1cccc([*:1])c1)NCc1ccsc1,C[*:1]>>Cl[*:1],14208,46970,139cce715183378e56fcfc7d708d796d28129efcf631f02fdbb970f0a8ab7383,30f8b28d5bbffa83a64a071e8716161d6fb74a1beee6f3648ff5fee92467fd8a,C[*:1],Cl[*:1],20,20,139cce715183378e56fcfc7d708d796d28129efcf631f02fdbb970f0a8ab7383,30f8b28d5bbffa83a64a071e8716161d6fb74a1beee6f3648ff5fee92467fd8a,CN=C(NCCc1cccc(C)c1)NCc1ccsc1,CN=C(NCCc1cccc(Cl)c1)NCc1ccsc1
6a053c97ae265e07f675724801ce059edeffaa16a01f35811b1345facb4408f0,b75cb619fbc5cc8ccb905f9b36dc454232e3291b397bbb5d6229297200f8e890,O=C1CC(N2CCN(CCO)CC2)C(=O)N1c1cccc([*:1])c1,CO[*:1]>>O=C(O)[*:1],38333,13341,b5a4508f6b3abcdab9977025d3d78f741eb4965d4c75e0f5862db30a90050837,e007d72f8cc5fa29c9d5c84f7286a5482c963db806fa5a47d4d1d3dae056f039,CO[*:1],O=C(O)[*:1],24,25,b5a4508f6b3abcdab9977025d3d78f741eb4965d4c75e0f5862db30a90050837,e007d72f8cc5fa29c9d5c84f7286a5482c963db806fa5a47d4d1d3dae056f039,COc1cccc(N2C(=O)CC(N3CCN(CCO)CC3)C2=O)c1,O=C(O)c1cccc(N2C(=O)CC(N3CCN(CCO)CC3)C2=O)c1
54ad78052225edb61ade3caaa679bce1f746681a0cea98a7a38ecb2bfeed1660,93a2f1b7545c43c7e63a6d34fb11243570196087269c198f2b3541b635dc7a8e,Cc1ncsc1C[NH+]1CCC(c2ccc([*:1])cc2)C1,C[*:1]>>FC(F)(F)[*:1],18095,40760,ab937b2be5d45c9b6ebf43905544f051e4aee0916837301fd5ef0d81b405323c,747c39aa20abf180eac8e5b4b257eb87da90fc3e66be561024e618d04c348b59,C[*:1],FC(F)(F)[*:1],19,22,ab937b2be5d45c9b6ebf43905544f051e4aee0916837301fd5ef0d81b405323c,747c39aa20abf180eac8e5b4b257eb87da90fc3e66be561024e618d04c348b59,Cc1ccc(C2CC[NH+](Cc3scnc3C)C2)cc1,Cc1ncsc1C[NH+]1CCC(c2ccc(C(F)(F)F)cc2)C1
5e21c6dc6d14bb239c3d6433397156ea7be19b7931c3f7ef0eb6616fc821ce61,94fabcb9ae4b3340585a8940f5ccb2d8bbc98e0d29cf6519df058b238c624dca,Cc1ccc([*:1])cc1N1CC(c2nc(-c3ccccn3)no2)CC1=O,CO[*:1]>>F[*:1],21421,37375,a6ba39d65161c65ddbad2a535e182ca2fbe8189c23c65f1ecc4fc31a81a4fa77,74d7bff38d98dc66a800fd993ed3397211fa0655ef82bd79a0b468725cc32421,CO[*:1],F[*:1],26,25,a6ba39d65161c65ddbad2a535e182ca2fbe8189c23c65f1ecc4fc31a81a4fa77,74d7bff38d98dc66a800fd993ed3397211fa0655ef82bd79a0b468725cc32421,COc1ccc(C)c(N2CC(c3nc(-c4ccccn4)no3)CC2=O)c1,Cc1ccc(F)cc1N1CC(c2nc(-c3ccccn3)no2)CC1=O
6fc0b4ddbe993e5e58cfe7cfdfb8fc457fac4c60000962f862d4ab32d44ee553,b22fa92566a8591e460ab46b5f0608744fcd81e8f9aae9a688dbd5b2d7e98044,CC(C)(C[*:1])OC(=O)C12CCC(CC1)C2,CCC[*:1]>>CC[*:1],15086,34701,22aea0483ea3213b55f0eb1c30b52e4fe59f15c8ccfa6acff3da685591205b34,d5511c866e54b2bb666682c78533a0cee5a2473e64d054ea96f70b4618df40fe,CCC[*:1],CC[*:1],17,16,22aea0483ea3213b55f0eb1c30b52e4fe59f15c8ccfa6acff3da685591205b34,d5511c866e54b2bb666682c78533a0cee5a2473e64d054ea96f70b4618df40fe,CCCCC(C)(C)OC(=O)C12CCC(CC1)C2,CCCC(C)(C)OC(=O)C12CCC(CC1)C2
3cd2565423a1dac3cfb55b09e68cd2d63f777624bae3ee6c6a6646cbf65d709b,c79e13621357f465468ef071a3153544d83e4af46b8f65d2016760ca32eb5be8,O=C(NC1CCCC([*:1])C1)c1cnn2c1OCCC2,C[*:1]>>F[*:1],19539,23222,0fb3792e6e12b9873daaed9ce780bb65d9aa21617be889dac2fffcdc225df37f,df1887fec93caa63f19926f5bb73d2cbf813f05f6fc1ec102767c4b55476cd93,C[*:1],F[*:1],19,19,0fb3792e6e12b9873daaed9ce780bb65d9aa21617be889dac2fffcdc225df37f,df1887fec93caa63f19926f5bb73d2cbf813f05f6fc1ec102767c4b55476cd93,CC1CCCC(NC(=O)c2cnn3c2OCCC3)C1,O=C(NC1CCCC(F)C1)c1cnn2c1OCCC2
1c45381a160ac2bebef2e0ab717c0cf500695c0bf18872c9b827c687fe01b68f,8d859f731ec7c6daabf9cffb7e80503de28559c4e09631920c047d9f76edcba2,CCC(CC[*:1])C(=O)NCC1CC(Nc2cnc(C#N)cn2)C1,CC[*:1]>>C[*:1],22469,13823,b8c5cc4102f231f047f9f492a94a3debd05193a148066fc28e6266cecb2ea6ee,7d5b4b7aba305eee6b44676ee481163d48c72ada72f17b9cbeb28e8a138801e8,CC[*:1],C[*:1],24,23,b8c5cc4102f231f047f9f492a94a3debd05193a148066fc28e6266cecb2ea6ee,7d5b4b7aba305eee6b44676ee481163d48c72ada72f17b9cbeb28e8a138801e8,CCCCC(CC)C(=O)NCC1CC(Nc2cnc(C#N)cn2)C1,CCCC(CC)C(=O)NCC1CC(Nc2cnc(C#N)cn2)C1
a91ae3567b2c57c00fe786c7e15d03c32fc3ea3b8d9591f46a6e796cd5aabd95,59e664b0a636a04da217ccccd17ba22097d4429e6ab63061171fd752d8421e3b,CCC1NC(=O)C(C)(C)N(CCCC[*:1])C1=O,CCCC[*:1]>>C[*:1],45310,1328,c71f28e52c0ce5ceaa7ed64c37bb820c4c2feb4960084e9fd2bec3ccdd4d57eb,0cb606a7cb03ee881407121aa0e8e69781fc79282ef87d6010b2838113eaac21,CCCC[*:1],C[*:1],20,17,c71f28e52c0ce5ceaa7ed64c37bb820c4c2feb4960084e9fd2bec3ccdd4d57eb,0cb606a7cb03ee881407121aa0e8e69781fc79282ef87d6010b2838113eaac21,CCCCCCCCN1C(=O)C(CC)NC(=O)C1(C)C,CCCCCN1C(=O)C(CC)NC(=O)C1(C)C
e4d17343fbdbd0e799603e22ffd708f15877dcaff810d66d6154ed513e2ded63,91b43239636650b1d3713b97d7e2ce261605b605f5f2b4125d42876d00dee821,CCC1C(=O)NC(C)(CC)C(=O)N1CCCOC[*:1],CC(C)[*:1]>>COC[*:1],8208,7508,a041a21a61a70e1a40204ec8f80348d7112a0e4f4a94d777f26febb9a7c5edb9,8778e5e790afa294ed2676940882cc30bd1aedc2baaa3f1caca76e962399affb,CC(C)[*:1],COC[*:1],21,21,a041a21a61a70e1a40204ec8f80348d7112a0e4f4a94d777f26febb9a7c5edb9,8778e5e790afa294ed2676940882cc30bd1aedc2baaa3f1caca76e962399affb,CCC1C(=O)NC(C)(CC)C(=O)N1CCCOCC(C)C,CCC1C(=O)NC(C)(CC)C(=O)N1CCCOCCOC
da576a6e783666d406c66deb529a3775c5bd831706933d3f60da4b977651515e,b94f3362bb0a2ecae9dbab64740d64bd1b1d66de0c4e055e5d9a270f03fb44cf,O=C(NCC1CC[NH+](C[*:1])C1)c1cncn1-c1ccccc1,CC(C)[*:1]>>CCC[*:1],11502,16051,f310c3b9771c6ed004f30541c98bd25a53102e43f2c0b0def7057fce1c21389c,9a97418b1257387be3cb33928a760451a49e790d9218f32cb85ca05356c3077a,CC(C)[*:1],CCC[*:1],24,24,f310c3b9771c6ed004f30541c98bd25a53102e43f2c0b0def7057fce1c21389c,9a97418b1257387be3cb33928a760451a49e790d9218f32cb85ca05356c3077a,CC(C)C[NH+]1CCC(CNC(=O)c2cncn2-c2ccccc2)C1,CCCC[NH+]1CCC(CNC(=O)c2cncn2-c2ccccc2)C1
877baf07a29347fe4aa1b6b30480b87c29d4b9c8c3bde2143b93196ec0c5dd7e,1ad06019743ab2f631fe8714c3c74b5697ae6e17b08a7db74f9151fe9a283ee6,O=C(C1CC2C=CC1C2)N(C[*:1])c1ccccc1,C[*:1]>>O=C(O)[*:1],10592,44439,2c4e17868d7a15f922771021139f349dc1d6953fd12349d53f04e3ffb2a7dfd7,3c0cd8a3b2585965cdaec5bb18769b18ee1f71686b5573f5f165e0eea8602790,C[*:1],O=C(O)[*:1],18,20,2c4e17868d7a15f922771021139f349dc1d6953fd12349d53f04e3ffb2a7dfd7,3c0cd8a3b2585965cdaec5bb18769b18ee1f71686b5573f5f165e0eea8602790,CCN(C(=O)C1CC2C=CC1C2)c1ccccc1,O=C(O)CN(C(=O)C1CC2C=CC1C2)c1ccccc1
aaadad8d3024a3282df217af90b8a65e3d481c0963af55e387864056bdef7f7e,415f579fad5d95531a279c06d09f440fc5600b3c3ac0bedce3718fe918b4473e,NC(=O)c1coc(C(=O)N2CCCC3C[NH+](CC[*:1])CCC32)c1,CO[*:1]>>C[*:1],14964,13134,6302fcc0fd7eccfb8a101382aca4a3e28aac6eea4558bb7f00ca57b0ceefa919,706fff8be0955c7c31e0018575c98de145db0d623a72d56e84ffb8bbe916570f,CO[*:1],C[*:1],24,23,6302fcc0fd7eccfb8a101382aca4a3e28aac6eea4558bb7f00ca57b0ceefa919,706fff8be0955c7c31e0018575c98de145db0d623a72d56e84ffb8bbe916570f,COCC[NH+]1CCC2C(CCCN2C(=O)c2cc(C(N)=O)co2)C1,CCC[NH+]1CCC2C(CCCN2C(=O)c2cc(C(N)=O)co2)C1
2a9fdc3fc31e2dfcf58493bdbea8e67acdcde1d89d0d1a707372df74801bb666,1b95dd6bbed64934198922b9ce57e6e46502cde6270b37c48428d84768ae1ef3,CCC1OCCC1C(N[*:1])c1csc2ccccc12,CCC[*:1]>>C[*:1],13669,24588,3833ee16139f297b9597762f78d74edc126ff8451913bfd446b129f88d93cb8d,9073448fd831b3c0c392f78f8463dc5f657bd0008370ecdc51f312ebd5d6a200,CCC[*:1],C[*:1],21,19,3833ee16139f297b9597762f78d74edc126ff8451913bfd446b129f88d93cb8d,9073448fd831b3c0c392f78f8463dc5f657bd0008370ecdc51f312ebd5d6a200,CCCNC(c1csc2ccccc12)C1CCOC1CC,CCC1OCCC1C(NC)c1csc2ccccc12
057e74d4d5a96c949b89cc53e53745500f6849600a8da7183ad941e5270578f0,2fa91d67c15398979b7a1c979198533dfbe5582ddc4157f0eae39247a1b0a34f,CCC(NC(=O)C(=O)Nc1cnn(-c2ncccn2)c1)[*:1],C[*:1]>>OCC[*:1],47620,43992,1b11f5cf144c0cd38550b923667c644f7ae4f8d577c57c442ccac8bc063c8a2e,341b7a2394219cafdf0e1bc8ded38097f1f58762b5394b90b94e76e905b458d1,C[*:1],OCC[*:1],21,23,1b11f5cf144c0cd38550b923667c644f7ae4f8d577c57c442ccac8bc063c8a2e,341b7a2394219cafdf0e1bc8ded38097f1f58762b5394b90b94e76e905b458d1,CCC(C)NC(=O)C(=O)Nc1cnn(-c2ncccn2)c1,CCC(CCO)NC(=O)C(=O)Nc1cnn(-c2ncccn2)c1
